Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 24_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
35,Isaías Andrada,ar ARG,"DF,MF",Vélez Sarsfield,22-082,2003,1.8,4,2.18,4,0,0,0,0,0,1,0.55,1,0,0,0,0,0,Matches
36,Juan Andrada,ar ARG,MF,Sarmiento,30-121,1995,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
37,Álvaro Angulo,co COL,DF,Independiente,27-336,1997,8.7,18,2.08,13,3,0,1,1,0,3,0.35,3,0,0,0,0,0,Matches
38,Luis Angulo,co COL,"FW,MF",Cen. Córdoba–SdE,21-043,2004,11.0,34,3.10,24,1,2,1,5,1,4,0.36,4,0,0,0,0,0,Matches
39,Federico Anselmo,ar ARG,FW,San Martín de San Juan,31-018,1994,8.9,12,1.34,5,0,1,4,2,0,1,0.11,0,0,1,0,0,0,Matches
40,Mateo Antoni,uy URU,MF,Arg Juniors,22-013,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
41,Dylan Aquino,ar ARG,FW,Lanús,19-335,2005,7.1,17,2.41,12,1,2,0,1,1,1,0.14,0,0,0,0,1,0,Matches
42,Ignacio Arce,ar ARG,GK,Deportivo Riestra,33-027,1992,16.0,16,1.00,7,9,0,0,0,0,1,0.06,0,1,0,0,0,0,Matches
43,Lucas Arce,ar ARG,DF,Godoy Cruz,27-264,1997,9.7,30,3.09,25,5,0,0,0,0,1,0.10,1,0,0,0,0,0,Matches
44,Joaquín Ardaiz,uy URU,FW,Arg Juniors,26-114,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
45,Facundo Ardiles,ar ARG,DF,Godoy Cruz,26-225,1998,0.5,1,2.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
46,Gabriel Arias,cl CHI,GK,Racing Club,37-234,1987,11.3,3,0.27,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
47,Ramón Arias,uy URU,DF,Tigre,32-282,1992,2.3,2,0.88,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
48,Franco Armani,ar ARG,GK,River Plate,38-201,1986,16.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
49,Blas Armoa,py PAR,FW,Tigre,25-091,2000,3.1,4,1.28,1,0,0,2,1,0,0,0.00,0,0,0,0,0,0,Matches
50,Marcos Arturia,ar ARG,FW,Banfield,27-086,1998,5.2,10,1.83,8,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
51,Santiago Arzamendia,py PAR,DF,Estudiantes–LP,27-000,1998,9.8,16,1.63,11,2,1,2,0,0,0,0.00,0,0,0,0,0,0,Matches
52,Santiago Ascacíbar,ar ARG,MF,Estudiantes–LP,28-069,1997,13.0,30,2.31,27,0,0,1,1,1,1,0.08,1,0,0,0,0,0,Matches
53,Jorge de Asís,ar ARG,MF,Gimnasia–LP,19-096,2006,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
54,Agustín Auzmendi,ar ARG,FW,Godoy Cruz,28-093,1997,2.9,8,2.77,5,0,0,3,0,0,0,0.00,0,0,0,0,0,0,Matches
55,Carlos Auzqui,ar ARG,MF,Atlé Tucumán,34-050,1991,6.0,18,3.02,15,0,1,0,1,1,2,0.34,1,0,1,0,0,0,Matches
56,Gabriel Ávalos,py PAR,FW,Independiente,34-205,1990,10.5,17,1.62,12,0,2,2,1,0,2,0.19,2,0,0,0,0,0,Matches
57,Elías Báez,ar ARG,DF,San Lorenzo,20-199,2004,15.2,26,1.71,22,3,1,0,0,0,2,0.13,2,0,0,0,0,0,Matches
58,Claudio Baeza,cl CHI,MF,Vélez Sarsfield,31-133,1993,3.5,8,2.27,4,2,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches
59,Mateo Bajamich,ar ARG,"FW,MF",Atlé Tucumán,25-275,1999,7.8,14,1.78,10,0,1,0,3,0,1,0.13,1,0,0,0,0,0,Matches
60,Kevin Balanta,co COL,DF,Defensa y Just,28-007,1997,4.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
61,Adrián Balboa,uy URU,FW,Racing Club,31-106,1994,6.2,15,2.43,7,0,0,1,5,2,0,0.00,0,0,0,0,0,0,Matches
62,Franco Baldassarra,ar ARG,MF,Platense,26-218,1998,1.7,5,2.90,5,0,0,0,0,0,1,0.58,1,0,0,0,0,0,Matches
63,Éver Banega,ar ARG,MF,Newell's OB,36-310,1988,13.8,73,5.27,44,21,2,3,2,1,6,0.43,4,2,0,0,0,0,Matches
64,Nahuel Banegas,ar ARG,DF,Tigre,28-211,1996,13.4,33,2.46,21,5,1,4,2,0,1,0.07,1,0,0,0,0,0,Matches
65,Juan Barbieri,ar ARG,FW,Ind. Rivadavia,28-230,1996,4.9,10,2.05,7,0,0,2,1,0,4,0.82,2,0,0,1,1,0,Matches
66,David Barbona,ar ARG,"MF,FW",Defensa y Just,30-072,1995,2.6,15,5.84,9,5,0,0,0,1,1,0.39,1,0,0,0,0,0,Matches
67,Juan Barinaga,ar ARG,DF,Boca Juniors,24-207,2000,2.3,5,2.20,3,0,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
68,Williams Barlasina,ar ARG,GK,Aldosivi,26-310,1998,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
69,Daniel Barrea,ar ARG,"FW,MF",Godoy Cruz,23-287,2001,5.0,19,3.82,12,0,1,2,3,1,1,0.20,1,0,0,0,0,0,Matches
70,Diego Barrera,ar ARG,"MF,FW",Cen. Córdoba–SdE,20-317,2004,3.8,15,3.98,11,0,2,0,1,1,1,0.27,1,0,0,0,0,0,Matches
71,Alan Barrionuevo,ar ARG,DF,Tigre,28-123,1997,1.1,2,1.89,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
72,Martín Barrios,uy URU,MF,Racing Club,26-101,1999,4.9,12,2.47,9,0,1,1,0,1,2,0.41,2,0,0,0,0,0,Matches
73,Nahuel Barrios,ar ARG,"MF,FW",Barracas Central,26-363,1998,7.4,26,3.53,21,1,1,0,2,1,2,0.27,1,0,0,0,1,0,Matches
74,Rafael Barrios,ar ARG,DF,Barracas Central,31-347,1993,4.0,6,1.48,2,3,0,0,1,0,1,0.25,1,0,0,0,0,0,Matches
75,Bautista Barros Schelotto,ar ARG,DF,Platense,25-112,2000,4.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
76,Damián Batallini,ar ARG,"MF,FW",Instituto,28-315,1996,8.0,15,1.88,9,0,1,0,4,1,1,0.13,0,0,0,0,1,0,Matches
77,Rodrigo Battaglia,ar ARG,"DF,MF",Boca Juniors,33-297,1991,10.1,6,0.60,6,0,0,0,0,0,1,0.10,1,0,0,0,0,0,Matches
78,Juan Bautista Cejas,ar ARG,"FW,MF",Godoy Cruz,27-060,1998,0.8,1,1.25,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
79,Jonathan Bay,ar ARG,DF,Platense,32-093,1993,5.3,7,1.31,4,2,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
80,Tomás Belmonte,ar ARG,MF,Boca Juniors,26-343,1998,9.5,10,1.05,9,0,0,1,0,0,1,0.11,1,0,0,0,0,0,Matches
81,Gastón Benavídez,ar ARG,DF,Talleres,29-194,1995,9.8,24,2.44,19,5,0,0,0,0,2,0.20,2,0,0,0,0,0,Matches
82,Gastón Benedetti,ar ARG,DF,Estudiantes–LP,24-037,2001,6.0,13,2.16,11,1,0,0,1,0,2,0.33,2,0,0,0,0,0,Matches
83,Nicolás Benegas,ar ARG,FW,Deportivo Riestra,29-065,1996,10.1,30,2.96,22,0,2,3,2,1,5,0.49,4,0,0,1,0,0,Matches
84,Rubén Bentancourt,uy URU,FW,Arg Juniors,32-064,1993,1.1,3,2.73,0,0,1,2,0,0,0,0.00,0,0,0,0,0,0,Matches
85,Lucas Besozzi,ar ARG,FW,Tigre,22-103,2003,0.5,3,5.74,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
86,Juan Bisanz,ar ARG,"FW,MF",Banfield,23-250,2001,5.7,18,3.30,15,0,1,1,1,0,0,0.00,0,0,0,0,0,0,Matches
87,Lautaro Blanco,ar ARG,DF,Boca Juniors,26-075,1999,10.8,23,2.14,20,1,2,0,0,0,2,0.19,2,0,0,0,0,0,Matches
88,Pablo de Blasis,ar ARG,MF,Gimnasia–LP,37-090,1988,7.7,14,1.82,11,1,1,0,0,1,1,0.13,0,1,0,0,0,0,Matches
89,Lucas Blondel,ch SUI,"DF,MF",Boca Juniors,28-233,1996,6.1,9,1.49,7,2,0,0,0,0,2,0.33,2,0,0,0,0,0,Matches
90,Roberto Bochi,ar ARG,MF,Aldosivi,35-140,1989,10.5,16,1.52,15,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
91,Luciano Boggio,it ITA,MF,Lanús,26-056,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
92,Enrique Bologna,ar ARG,GK,Defensa y Just,43-081,1982,16.0,5,0.31,3,2,0,0,0,0,1,0.06,0,1,0,0,0,0,Matches
93,Matías Borgogno,ar ARG,GK,San Martín de San Juan,26-257,1998,16.0,4,0.25,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
94,Miguel Borja,co COL,FW,River Plate,32-099,1993,10.2,31,3.03,26,0,3,2,0,0,3,0.29,3,0,0,0,0,0,Matches
95,Benjamín Bosch,ar ARG,MF,Vélez Sarsfield,19-324,2005,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
96,Sebastián Boselli,uy URU,DF,Estudiantes–LP,21-152,2003,11.6,9,0.78,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
97,Rubén Botta,ar ARG,MF,Talleres,35-094,1990,7.1,48,6.79,35,5,0,2,5,1,3,0.42,2,0,0,0,0,1,Matches
98,Tomás Bottari,ar ARG,MF,Ind. Rivadavia,24-009,2001,8.3,4,0.48,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
99,Walter Bou,ar ARG,FW,Lanús,31-253,1993,11.4,27,2.38,19,0,1,7,0,0,0,0.00,0,0,0,0,0,0,Matches
100,Agustín Bouzat,ar ARG,MF,Vélez Sarsfield,31-038,1994,13.6,34,2.51,26,5,1,1,1,0,2,0.15,2,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
101,Mariano Bracamonte,ar ARG,DF,Deportivo Riestra,26-011,1999,6.5,12,1.85,4,7,0,0,1,0,2,0.31,1,1,0,0,0,0,Matches
102,Malcom Braida,ar ARG,"FW,MF",San Lorenzo,27-353,1997,14.8,36,2.44,25,1,4,3,3,0,3,0.20,2,0,0,1,0,0,Matches
103,Moisés Brandán,ar ARG,DF,Atlé Tucumán,25-086,2000,3.4,2,0.58,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
104,Agustin Bravo,ar ARG,"DF,FW",Rosario Central,23-359,2001,2.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
105,Gonzalo Bravo,ar ARG,"FW,MF",Deportivo Riestra,34-352,1990,1.4,4,2.79,2,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
106,Néstor Breitenbruch,ar ARG,DF,Aldosivi,29-234,1995,14.9,17,1.14,16,0,0,1,0,0,1,0.07,1,0,0,0,0,0,Matches
107,Leandro Brey,ar ARG,GK,Boca Juniors,22-226,2002,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
108,Norberto Briasco,am ARM,"FW,MF",Gimnasia–LP,29-065,1996,2.6,3,1.13,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
109,Elías Brito,ar ARG,DF,Lanús,19-272,2005,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
110,Miguel Brizuela,ar ARG,DF,Atlé Tucumán,28-120,1997,11.9,9,0.76,6,0,0,2,0,1,0,0.00,0,0,0,0,0,0,Matches
111,Manuel Brondo,ar ARG,"FW,MF",Arg Juniors,23-069,2002,0.7,1,1.34,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
112,Jorge Broun,ar ARG,GK,Rosario Central,38-344,1986,14.0,2,0.14,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
113,Facundo Bruera,ar ARG,"FW,MF",Barracas Central,26-224,1998,7.1,16,2.24,12,0,2,1,1,0,1,0.14,1,0,0,0,0,0,Matches
114,Valentín Burgoa,ar ARG,"MF,FW",Sarmiento,25-117,2000,6.8,20,2.93,12,5,1,0,2,0,1,0.15,0,0,0,0,1,0,Matches
115,Esteban Burgos,ar ARG,DF,San Martín de San Juan,33-116,1992,8.1,8,0.98,6,1,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
116,Joaquín Burgos,ar ARG,"FW,MF",Estudiantes–LP,20-142,2004,5.3,19,3.59,11,4,3,0,1,0,1,0.19,0,1,0,0,0,0,Matches
117,Javier Burrai,ec ECU,GK,Talleres,34-208,1990,1.5,2,1.33,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
118,Fabricio Bustos,ar ARG,DF,River Plate,29-007,1996,5.3,11,2.09,11,0,0,0,0,0,1,0.19,1,0,0,0,0,0,Matches
119,Nahuel Bustos,ar ARG,"FW,MF",Talleres,26-305,1998,8.2,17,2.21,12,0,1,4,0,0,1,0.13,0,0,0,1,0,0,Matches
120,Favio Cabral,ar ARG,FW,Cen. Córdoba–SdE,24-089,2001,3.8,6,1.56,5,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
121,Luciano Cabral,cl CHI,MF,Independiente,30-009,1995,8.4,35,4.05,30,0,1,1,3,0,4,0.46,3,0,1,0,0,0,Matches
122,Rodrigo Cabral,ar ARG,"FW,MF",Huracán,24-270,2000,2.5,6,2.39,3,0,0,0,3,0,1,0.40,1,0,0,0,0,0,Matches
123,Yonathan Cabral,ar ARG,"DF,FW",Aldosivi,32-360,1992,3.4,1,0.30,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
124,Bruno Cabrera,ar ARG,FW,Lanús,21-318,2003,2.2,5,2.24,3,0,0,0,2,0,1,0.45,1,0,0,0,0,0,Matches
125,Elías Cabrera,ar ARG,"MF,FW",Tigre,22-069,2003,10.9,47,4.31,30,13,0,2,2,0,5,0.46,4,1,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
126,Lisandro Cabrera,ar ARG,"FW,MF",Atlé Tucumán,27-121,1998,4.2,7,1.68,7,0,0,0,0,0,1,0.24,1,0,0,0,0,0,Matches
127,Juan Cáceres,py PAR,DF,Lanús,24-338,2000,3.0,6,2.00,6,0,0,0,0,0,1,0.33,1,0,0,0,0,0,Matches
128,Brian Calderara,ar ARG,DF,Newell's OB,26-217,1998,0.8,1,1.27,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
129,Facundo Cambeses,ar ARG,GK,Racing Club,28-026,1997,4.7,2,0.43,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
130,Juan Camilo Portilla,co COL,MF,Talleres,26-235,1998,9.3,29,3.30,23,3,0,1,1,1,1,0.11,1,0,0,0,0,0,Matches
131,Jaminton Campaz,co COL,"FW,MF",Rosario Central,24-346,2000,9.7,27,2.79,18,1,3,1,4,0,1,0.10,0,0,1,0,0,0,Matches
132,Jhonatan Candia,uy URU,"FW,MF",Barracas Central,30-051,1995,10.5,16,1.52,12,0,2,2,0,0,2,0.19,1,0,0,1,0,0,Matches
133,Alexis Canelo,ar ARG,FW,Lanús,33-091,1992,2.5,15,5.90,10,0,0,4,1,0,2,0.79,2,0,0,0,0,0,Matches
134,Ezequiel Cañete,ar ARG,MF,Unión,25-322,1999,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
135,Ezequiel Cannavo,ar ARG,DF,Defensa y Just,22-327,2002,12.4,13,1.05,9,1,1,1,1,0,1,0.08,1,0,0,0,0,0,Matches
136,Víctor Cantillo,co COL,"MF,FW",Huracán,31-202,1993,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
137,Giovanni Cantizano,ar ARG,FW,Rosario Central,18-045,2007,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
138,Nicolás Capraro,ar ARG,DF,Barracas Central,27-063,1998,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
139,Gabriel Carabajal,ar ARG,"MF,FW",Sarmiento,33-147,1991,8.4,30,3.59,18,6,2,0,4,0,0,0.00,0,0,0,0,0,0,Matches
140,Mauricio Cardillo,ar ARG,MF,Ind. Rivadavia,22-055,2003,9.0,13,1.45,10,0,0,2,1,0,1,0.11,1,0,0,0,0,0,Matches
141,Tomás Cardona,ar ARG,DF,Talleres,29-207,1995,2.0,1,0.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
142,Agustín Cardozo,ar ARG,MF,Lanús,27-340,1997,13.4,20,1.49,18,0,0,2,0,0,2,0.15,2,0,0,0,0,0,Matches
143,Juan Cardozo,py PAR,MF,Arg Juniors,21-070,2004,1.3,4,3.00,3,0,0,0,0,1,1,0.75,1,0,0,0,0,0,Matches
144,Leonel Cardozo,ar ARG,DF,Lanús,21-116,2004,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
145,Thiago Cardozo,uy URU,GK,Unión,28-278,1996,14.0,5,0.36,2,2,0,1,0,0,1,0.07,1,0,0,0,0,0,Matches
146,Jan Carlos Hurtado,ve VEN,FW,Gimnasia–LP,25-061,2000,4.0,9,2.26,4,0,0,3,2,0,0,0.00,0,0,0,0,0,0,Matches
147,Nicolás Caro,ar ARG,DF,Deportivo Riestra,30-001,1995,8.2,3,0.37,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
148,Jorge Carranza,ar ARG,GK,Aldosivi,43-363,1981,12.0,3,0.25,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
149,Ramiro Carrera,ar ARG,"MF,FW",Lanús,31-193,1993,8.5,14,1.65,11,0,0,3,0,0,2,0.24,2,0,0,0,0,0,Matches
150,Guido Carrillo,ar ARG,FW,Estudiantes–LP,33-345,1991,8.2,20,2.43,14,0,0,4,1,1,4,0.49,2,0,0,1,0,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
151,Maher Carrizo,ar ARG,"FW,MF",Vélez Sarsfield,19-075,2006,8.0,14,1.76,6,3,1,1,3,0,1,0.13,0,0,1,0,0,0,Matches
152,Maximiliano Casa,ar ARG,MF,San Martín de San Juan,32-076,1993,0.6,1,1.70,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
153,Milton Casco,ar ARG,DF,River Plate,37-024,1988,5.1,11,2.17,9,0,1,1,0,0,1,0.20,1,0,0,0,0,0,Matches
154,Rodrigo Cáseres,ar ARG,DF,San Martín de San Juan,27-249,1997,13.1,5,0.38,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
155,Yuri Casermeiro,ar ARG,DF,Cen. Córdoba–SdE,23-054,2002,5.0,1,0.20,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
156,Kevin Castaño,co COL,MF,River Plate,24-218,2000,4.5,16,3.56,10,5,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
157,Rodrigo Castillo,ar ARG,FW,Gimnasia–LP,26-068,1999,15.4,41,2.66,31,1,2,4,3,0,1,0.06,0,0,1,0,0,0,Matches
158,Alexis Castro,ar ARG,"FW,MF",Estudiantes–LP,30-199,1994,3.4,4,1.18,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
159,Lucas Castro,ar ARG,MF,Gimnasia–LP,36-026,1989,11.7,35,2.99,28,1,2,2,1,1,4,0.34,3,0,0,1,0,0,Matches
160,Nicolás Castro,ar ARG,MF,Atlé Tucumán,34-263,1990,2.9,7,2.46,4,1,0,1,1,0,2,0.70,2,0,0,0,0,0,Matches
161,Juan Cavallaro,ar ARG,"MF,FW",San Martín de San Juan,30-311,1994,4.9,9,1.87,5,0,0,1,2,1,0,0.00,0,0,0,0,0,0,Matches
162,Tomás Cavanagh,ar ARG,DF,Vélez Sarsfield,24-120,2001,1.8,4,2.20,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
163,Edinson Cavani,uy URU,FW,Boca Juniors,38-080,1987,9.2,17,1.85,10,0,1,3,2,1,3,0.33,1,0,0,1,0,1,Matches
164,Emanuel Cecchini,ar ARG,MF,San Lorenzo,28-132,1996,6.5,6,0.92,6,0,0,0,0,0,1,0.15,1,0,0,0,0,0,Matches
165,Milton Céliz,ar ARG,MF,Deportivo Riestra,32-284,1992,14.8,16,1.08,9,0,2,2,2,1,2,0.13,1,0,0,1,0,0,Matches
166,Ezequiel Centurión,ar ARG,GK,Ind. Rivadavia,27-350,1997,16.0,5,0.31,2,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
167,Giuliano Cerato,ar ARG,"MF,DF",Aldosivi,26-329,1998,10.4,42,4.02,32,4,1,3,2,0,1,0.10,1,0,0,0,0,0,Matches
168,Ezequiel Cerutti,ar ARG,FW,San Lorenzo,33-108,1992,7.3,27,3.71,20,4,0,0,3,0,2,0.27,1,0,0,0,1,0,Matches
169,Tobías Cervera,sy SYR,"FW,MF",Platense,22-272,2002,0.5,2,3.91,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
170,Edwuin Cetré,co COL,"FW,MF",Estudiantes–LP,27-124,1998,5.6,28,4.96,18,4,1,3,2,0,3,0.53,1,0,0,1,1,0,Matches
171,Jeremías Chavero,ar ARG,FW,Lanús,18-340,2006,0.0,1,45.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
172,Lautaro Chávez,ar ARG,"FW,MF",Aldosivi,24-108,2001,4.1,19,4.58,8,6,1,2,2,0,1,0.24,0,1,0,0,0,0,Matches
173,Giovani Chiaverano,ar ARG,"FW,MF",Newell's OB,19-349,2005,1.9,7,3.68,6,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
174,Agustín Colazo,ar ARG,FW,Unión,24-171,2000,5.0,8,1.61,6,0,0,2,0,0,1,0.20,0,0,0,1,0,0,Matches
175,Facundo Colidio,ar ARG,FW,River Plate,25-121,2000,9.9,45,4.55,30,2,1,4,8,0,3,0.30,1,0,1,0,1,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
176,Nazareno Colombo,ar ARG,DF,Racing Club,26-046,1999,11.5,10,0.87,10,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
177,Gabriel Compagnucci,ar ARG,DF,Belgrano,33-249,1991,8.9,18,2.03,12,5,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
178,Germán Conti,ar ARG,DF,Racing Club,30-336,1994,2.8,3,1.09,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
179,Enzo Copetti,ar ARG,FW,Rosario Central,29-109,1996,12.5,14,1.12,11,0,0,2,1,0,4,0.32,2,0,0,1,1,0,Matches
180,Fabricio Corbalan,ar ARG,"DF,FW",Gimnasia–LP,21-218,2003,3.1,4,1.29,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
181,Nicolás Cordero,ar ARG,FW,Arg Juniors,26-024,1999,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
182,Nicolás Cordero,ar ARG,FW,Instituto,26-024,1999,4.9,10,2.05,6,1,0,1,1,1,0,0.00,0,0,0,0,0,0,Matches
183,Emanuel Coronel,ar ARG,DF,Rosario Central,28-093,1997,12.9,16,1.24,10,4,1,0,1,0,4,0.31,2,2,0,0,0,0,Matches
184,Kevin Coronel,ar ARG,DF,Arg Juniors,20-267,2004,0.3,4,11.61,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
185,Mateo Coronel,ar ARG,FW,Atlé Tucumán,26-193,1998,9.4,25,2.67,10,5,2,4,4,0,5,0.53,2,1,1,1,0,0,Matches
186,Claudio Corvalán,ar ARG,DF,Unión,36-043,1989,11.0,17,1.55,15,1,0,1,0,0,1,0.09,1,0,0,0,0,0,Matches
187,Ayrton Costa,ar ARG,DF,Boca Juniors,25-297,1999,7.1,3,0.43,1,1,0,0,0,1,2,0.28,0,1,0,0,0,1,Matches
188,Leonard Costa,uy URU,DF,Ind. Rivadavia,27-007,1998,4.1,2,0.48,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
189,Giorgio Costantini,br BRA,FW,River Plate,19-019,2006,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
190,Juan Cozzani,ar ARG,GK,Platense,26-208,1998,16.0,3,0.19,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
191,Thiago Cravero,ar ARG,MF,Belgrano,22-214,2002,2.0,2,1.01,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
192,Sebastián Cristóforo,uy URU,"MF,FW",Cen. Córdoba–SdE,31-255,1993,3.4,7,2.04,5,1,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
193,Juan Cruz Komar,ar ARG,DF,Rosario Central,28-265,1996,7.7,1,0.13,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
194,Alexis Cuello,ar ARG,"FW,MF",San Lorenzo,25-076,2000,9.9,35,3.55,19,0,2,7,6,1,1,0.10,0,0,0,0,1,0,Matches
195,Víctor Cuesta,ar ARG,DF,Newell's OB,36-167,1988,9.9,6,0.61,4,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
196,Braian Cufré,ar ARG,DF,Cen. Córdoba–SdE,28-141,1996,8.5,28,3.29,12,12,0,3,1,0,5,0.59,1,3,0,1,0,0,Matches
197,Santiago Dalmasso,ar ARG,MF,Boca Juniors,20-321,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
