Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 25_level_0
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
1599,Pablo Marí,es ESP,DF,Monza,it Serie A,31-246,1993,18.1,16,0.88,15,0,0,0,0,1,1,0.06,1,0,0,0,0,0,Matches
1600,Pablo Marí,es ESP,DF,Fiorentina,it Serie A,31-246,1993,8.2,2,0.24,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
1601,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,30-104,1995,20.2,5,0.25,5,0,0,0,0,0,1,0.05,1,0,0,0,0,0,Matches
1602,Luca Marianucci,it ITA,DF,Empoli,it Serie A,20-285,2004,9.4,9,0.96,5,2,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
1603,Mirko Marić,hr CRO,"FW,MF",Monza,it Serie A,29-353,1995,1.2,2,1.68,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1604,Mirko Marić,hr CRO,FW,Venezia,it Serie A,29-353,1995,3.5,6,1.70,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1605,Arkaitz Mariezkurrena,es ESP,"MF,FW",Real Sociedad,es La Liga,20-029,2005,1.2,3,2.41,2,0,1,0,0,0,1,0.80,1,0,0,0,0,0,Matches
1606,Rafa Marín,es ESP,DF,Napoli,it Serie A,22-350,2002,1.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1607,Pablo Marín,es ESP,MF,Real Sociedad,es La Liga,21-305,2003,9.6,17,1.78,14,0,1,0,2,0,2,0.21,2,0,0,0,0,0,Matches
1608,Răzvan Marin,ro ROU,MF,Cagliari,it Serie A,28-346,1996,14.9,57,3.82,32,19,1,4,1,0,2,0.13,1,1,0,0,0,0,Matches
1609,Guillermo Maripán,cl CHI,DF,Torino,it Serie A,30-363,1994,23.0,17,0.74,13,1,0,3,0,0,2,0.09,2,0,0,0,0,0,Matches
1610,Mika Mármol,es ESP,DF,Las Palmas,es La Liga,23-307,2001,23.7,33,1.40,28,4,0,1,0,0,4,0.17,4,0,0,0,0,0,Matches
1611,Omar Marmoush,eg EGY,"FW,MF",Manchester City,eng Premier League,26-086,1999,11.1,33,2.98,18,3,1,4,7,0,1,0.09,0,0,0,0,1,0,Matches
1612,Omar Marmoush,eg EGY,FW,Eint Frankfurt,de Bundesliga,26-086,1999,16.1,91,5.66,39,20,13,9,9,1,21,1.31,7,3,6,3,2,0,Matches
1613,Mario Maroto,es ESP,MF,Valladolid,es La Liga,21-157,2003,0.2,2,9.47,2,0,0,0,0,0,1,4.74,1,0,0,0,0,0,Matches
1614,Marquinhos,br BRA,DF,Paris S-G,fr Ligue 1,30-355,1994,18.4,30,1.63,27,0,1,0,0,2,1,0.05,0,0,0,0,0,1,Matches
1615,Unai Marrero,es ESP,GK,Real Sociedad,es La Liga,23-207,2001,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1616,Ange Martial Tia,ml MLI,MF,Reims,fr Ligue 1,18-165,2006,0.9,2,2.25,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1617,Aarón Martín,es ESP,DF,Genoa,it Serie A,28-012,1997,30.9,85,2.75,37,43,2,1,2,0,8,0.26,4,4,0,0,0,0,Matches
1618,Carlos Martín,es ESP,"FW,MF",Alavés,es La Liga,23-012,2002,14.5,28,1.93,19,0,3,4,2,0,3,0.21,1,0,0,2,0,0,Matches
1619,Gerard Martín,es ESP,DF,Barcelona,es La Liga,23-123,2002,9.8,26,2.66,25,0,0,0,1,0,3,0.31,3,0,0,0,0,0,Matches
1620,Iván Martín,es ESP,MF,Girona,es La Liga,26-079,1999,19.5,50,2.57,48,0,0,1,1,0,3,0.15,3,0,0,0,0,0,Matches
1621,Jon Martin,es ESP,DF,Real Sociedad,es La Liga,19-123,2006,7.0,7,0.99,5,0,0,2,0,0,1,0.14,1,0,0,0,0,0,Matches
1622,Jonas Martin,fr FRA,MF,Brest,fr Ligue 1,35-025,1990,5.4,8,1.49,8,0,0,0,0,0,2,0.37,2,0,0,0,0,0,Matches
1623,Mario Martín,es ESP,MF,Valladolid,es La Liga,21-060,2004,17.9,30,1.67,18,1,2,3,6,0,1,0.06,1,0,0,0,0,0,Matches
1624,Gabriel Martinelli,br BRA,"FW,MF",Arsenal,eng Premier League,23-320,2001,22.7,66,2.91,50,1,8,4,3,0,6,0.26,3,0,1,1,1,0,Matches
1625,Arnau Martinez,es ESP,"DF,MF",Girona,es La Liga,22-009,2003,24.7,51,2.07,41,2,3,2,2,1,5,0.20,5,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
1626,Emiliano Martínez,ar ARG,GK,Aston Villa,eng Premier League,32-244,1992,33.0,6,0.18,5,1,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
1627,Iñigo Martínez,es ESP,DF,Barcelona,es La Liga,33-352,1991,25.7,42,1.64,35,1,1,3,2,0,9,0.35,6,1,1,0,1,0,Matches
1628,Javi Martínez,es ESP,MF,Osasuna,es La Liga,25-133,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1629,Josep Martinez,es ESP,GK,Inter,it Serie A,26-342,1998,4.0,1,0.25,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1630,Lautaro Martínez,ar ARG,FW,Inter,it Serie A,27-255,1997,28.5,77,2.70,58,0,2,12,4,1,8,0.28,5,0,1,2,0,0,Matches
1631,Lisandro Martínez,ar ARG,DF,Manchester Utd,eng Premier League,27-106,1998,19.5,26,1.34,23,0,0,2,0,1,2,0.10,2,0,0,0,0,0,Matches
1632,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,it Serie A,28-359,1996,3.9,4,1.03,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1633,Ramón Martínez,es ESP,DF,Sevilla,es La Liga,22-194,2002,1.1,2,1.87,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1634,Toni Martínez,es ESP,"FW,MF",Alavés,es La Liga,27-308,1997,10.1,26,2.56,16,0,4,2,2,2,1,0.10,0,0,0,1,0,0,Matches
1635,Kevin Martins,it ITA,"MF,DF",Monza,it Serie A,20-093,2005,2.0,2,0.98,2,0,0,0,0,0,1,0.49,1,0,0,0,0,0,Matches
1636,Javi Martón,es ESP,"FW,MF",Athletic Club,es La Liga,25-363,1999,0.6,1,1.73,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1637,Adam Marušić,me MNE,DF,Lazio,it Serie A,32-199,1992,23.3,31,1.33,24,2,0,4,0,1,2,0.09,1,0,0,1,0,0,Matches
1638,Marvin,es ESP,"DF,FW",Las Palmas,es La Liga,24-305,2000,9.1,13,1.44,11,1,0,1,0,0,2,0.22,2,0,0,0,0,0,Matches
1639,Omar Mascarell,gq EQG,MF,Mallorca,es La Liga,32-091,1993,18.7,12,0.64,10,0,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
1640,Adam Masina,ma MAR,DF,Torino,it Serie A,31-122,1994,18.5,19,1.02,16,0,2,0,1,0,4,0.22,2,0,1,0,1,0,Matches
1641,Patrizio Masini,it ITA,MF,Genoa,it Serie A,24-097,2001,13.1,22,1.68,16,0,1,0,5,0,3,0.23,2,0,0,0,1,0,Matches
1642,Giorgos Masouras,gr GRE,"FW,MF",Bochum,de Bundesliga,31-123,1994,9.9,24,2.43,16,0,2,5,1,0,3,0.30,0,0,0,3,0,0,Matches
1643,Erhan Mašović,rs SRB,DF,Bochum,de Bundesliga,26-163,1998,10.1,7,0.69,7,0,0,0,0,0,1,0.10,1,0,0,0,0,0,Matches
1644,Han-Noah Massengo,fr FRA,MF,Auxerre,fr Ligue 1,23-301,2001,8.7,12,1.38,9,0,0,0,2,1,1,0.11,0,0,0,0,0,1,Matches
1645,Clinton Mata,ao ANG,DF,Lyon,fr Ligue 1,32-178,1992,25.1,23,0.92,20,1,1,0,1,0,5,0.20,4,0,1,0,0,0,Matches
1646,Jaime Mata,es ESP,FW,Las Palmas,es La Liga,36-192,1988,5.9,13,2.20,9,0,1,2,1,0,1,0.17,1,0,0,0,0,0,Matches
1647,Igor Matanovic,hr CRO,FW,Eint Frankfurt,de Bundesliga,22-034,2003,3.5,8,2.31,3,1,1,3,0,0,1,0.29,0,0,0,1,0,0,Matches
1648,Pape Matar Sarr,sn SEN,MF,Tottenham,eng Premier League,22-232,2002,18.2,40,2.20,33,1,2,3,0,1,6,0.33,4,0,1,1,0,0,Matches
1649,Eliot Matazo,be BEL,MF,Monaco,fr Ligue 1,23-078,2002,0.8,1,1.30,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1650,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,eng Premier League,27-310,1997,27.1,56,2.06,38,0,4,9,5,0,8,0.29,3,0,3,2,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
1651,Nemanja Matić,rs SRB,MF,Lyon,fr Ligue 1,36-276,1988,20.6,42,2.04,41,0,0,1,0,0,4,0.19,4,0,0,0,0,0,Matches
1652,Rudy Matondo,fr FRA,MF,Auxerre,fr Ligue 1,17-052,2008,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1653,Chrislain Matsima,fr FRA,DF,Augsburg,de Bundesliga,22-354,2002,25.3,13,0.51,13,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1654,Jean Mattéo Bahoya,fr FRA,"MF,FW",Eint Frankfurt,de Bundesliga,19-362,2005,8.9,36,4.03,28,3,1,1,2,1,6,0.67,3,0,1,0,2,0,Matches
1655,Alan Matturro,uy URU,DF,Genoa,it Serie A,20-205,2004,10.0,9,0.90,7,1,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
1656,Azor Matusiwa,nl NED,MF,Rennes,fr Ligue 1,27-006,1998,21.4,39,1.82,32,2,0,2,2,1,5,0.23,3,0,0,1,0,1,Matches
1657,Neal Maupay,fr FRA,FW,Marseille,fr Ligue 1,28-263,1996,11.5,22,1.91,20,0,2,0,0,0,5,0.44,5,0,0,0,0,0,Matches
1658,Maurides,br BRA,FW,St. Pauli,de Bundesliga,31-055,1994,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1659,Stephy Mavididi,eng ENG,FW,Leicester City,eng Premier League,26-338,1998,17.9,50,2.78,39,2,4,2,2,1,7,0.39,6,0,1,0,0,0,Matches
1660,Konstantinos Mavropanos,gr GRE,DF,West Ham,eng Premier League,27-144,1997,21.6,16,0.74,12,0,1,2,0,1,0,0.00,0,0,0,0,0,0,Matches
1661,Christian Mawissa,fr FRA,DF,Monaco,fr Ligue 1,20-016,2005,15.6,7,0.45,6,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
1662,Keke Maximilian Topp,de GER,"FW,MF",Werder Bremen,de Bundesliga,21-040,2004,2.7,11,4.02,11,0,0,0,0,0,2,0.73,2,0,0,0,0,0,Matches
1663,Borja Mayoral,es ESP,FW,Getafe,es La Liga,28-029,1997,9.3,15,1.61,13,0,1,1,0,0,2,0.21,1,0,0,1,0,0,Matches
1664,Senny Mayulu,fr FRA,MF,Paris S-G,fr Ligue 1,18-352,2006,7.6,33,4.32,23,0,0,5,2,3,3,0.39,3,0,0,0,0,0,Matches
1665,Noussair Mazraoui,ma MAR,DF,Manchester Utd,eng Premier League,27-171,1997,29.3,50,1.71,40,2,1,2,3,2,1,0.03,1,0,0,0,0,0,Matches
1666,Luca Mazzitelli,it ITA,MF,Como,it Serie A,29-170,1995,3.7,13,3.50,10,0,1,1,0,1,1,0.27,1,0,0,0,0,0,Matches
1667,Pasquale Mazzocchi,it ITA,"DF,FW",Napoli,it Serie A,29-281,1995,7.7,18,2.34,15,0,2,0,1,0,0,0.00,0,0,0,0,0,0,Matches
1668,Samuel Mbangula,be BEL,FW,Juventus,it Serie A,21-108,2004,7.8,22,2.81,19,0,1,0,1,1,5,0.64,3,0,0,0,1,1,Matches
1669,Ethan Mbappé,fr FRA,"MF,FW",Lille,fr Ligue 1,18-126,2006,2.5,19,7.74,10,4,1,3,0,1,2,0.81,0,0,0,2,0,0,Matches
1670,Kylian Mbappé,fr FRA,FW,Real Madrid,es La Liga,26-135,1998,27.3,108,3.96,68,1,22,12,5,0,11,0.40,7,1,1,2,0,0,Matches
1671,Ibrahim Mbaye,fr FRA,FW,Paris S-G,fr Ligue 1,17-100,2008,2.8,6,2.16,5,0,0,0,0,1,1,0.36,1,0,0,0,0,0,Matches
1672,Bryan Mbeumo,cm CMR,FW,Brentford,eng Premier League,25-270,1999,33.9,131,3.86,92,21,9,5,4,0,17,0.50,10,2,2,2,1,0,Matches
1673,James Mcatee,eng ENG,"MF,FW",Manchester City,eng Premier League,22-198,2002,3.4,3,0.89,2,0,1,0,0,0,1,0.30,0,0,1,0,0,0,Matches
1674,Kasey McAteer,ie IRL,"FW,MF",Leicester City,eng Premier League,23-163,2001,6.8,18,2.65,16,0,0,0,2,0,2,0.29,1,0,0,0,1,0,Matches
1675,Oliver McBurnie,sct SCO,FW,Las Palmas,es La Liga,28-334,1996,17.4,38,2.18,30,0,2,4,2,0,6,0.34,6,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
1676,Alex McCarthy,eng ENG,GK,Southampton,eng Premier League,35-152,1989,5.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1677,John McGinn,sct SCO,"MF,FW",Aston Villa,eng Premier League,30-198,1994,22.8,68,2.98,52,6,0,4,5,1,7,0.31,6,1,0,0,0,0,Matches
1678,Scott McKenna,sct SCO,DF,Las Palmas,es La Liga,28-173,1996,25.4,11,0.43,8,1,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1679,Weston McKennie,us USA,"MF,DF",Juventus,it Serie A,26-249,1998,22.6,52,2.30,44,2,1,2,3,0,7,0.31,7,0,0,0,0,0,Matches
1680,Mark McKenzie,us USA,DF,Toulouse,fr Ligue 1,26-068,1999,25.7,13,0.51,11,0,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
1681,Dwight McNeil,eng ENG,"MF,FW",Everton,eng Premier League,25-163,1999,14.0,63,4.49,35,19,4,2,2,1,7,0.50,4,1,1,0,0,1,Matches
1682,Scott McTominay,sct SCO,MF,Manchester Utd,eng Premier League,28-147,1996,0.2,1,4.74,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1683,Scott McTominay,sct SCO,MF,Napoli,it Serie A,28-147,1996,29.6,56,1.89,35,0,2,13,4,2,7,0.24,4,0,0,2,1,0,Matches
1684,Jakov Medić,hr CRO,DF,Bochum,de Bundesliga,26-239,1998,16.9,10,0.59,9,0,0,1,0,0,1,0.06,1,0,0,0,0,0,Matches
1685,Facundo Medina,ar ARG,DF,Lens,fr Ligue 1,25-341,1999,25.3,65,2.57,59,1,1,3,0,1,3,0.12,3,0,0,0,0,0,Matches
1686,Ben Mee,eng ENG,DF,Brentford,eng Premier League,35-225,1989,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1687,Jayden Meghoma,eng ENG,DF,Brentford,eng Premier League,18-310,2006,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1688,Henrik Meister,dk DEN,FW,Rennes,fr Ligue 1,21-168,2003,0.7,3,4.29,3,0,0,0,0,0,1,1.43,1,0,0,0,0,0,Matches
1689,Bamo Meïté,ci CIV,DF,Montpellier,fr Ligue 1,23-152,2001,4.5,2,0.44,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1690,Bamo Meïté,ci CIV,DF,Marseille,fr Ligue 1,23-152,2001,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1691,Mohamed Meité,fr FRA,FW,Rennes,fr Ligue 1,17-205,2007,6.0,13,2.17,11,0,0,1,1,0,1,0.17,1,0,0,0,0,0,Matches
1692,Mateo Mejía,es ESP,FW,Sevilla,es La Liga,22-034,2003,0.1,1,8.18,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
1693,Farid El Melali,dz ALG,FW,Angers,fr Ligue 1,27-364,1997,20.4,65,3.18,28,19,5,4,7,2,11,0.54,3,2,1,0,3,2,Matches
1694,Filippo Melegoni,it ITA,"MF,FW",Genoa,it Serie A,26-075,1999,1.0,1,1.01,1,0,0,0,0,0,1,1.01,1,0,0,0,0,0,Matches
1695,Arthur Melo,br BRA,MF,Girona,es La Liga,28-265,1996,6.3,8,1.27,7,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
1696,Nuno Mendes,pt POR,DF,Paris S-G,fr Ligue 1,22-319,2002,17.6,62,3.52,50,3,4,3,1,1,5,0.28,5,0,0,0,0,0,Matches
1697,Brais Méndez,es ESP,MF,Real Sociedad,es La Liga,28-117,1997,14.8,38,2.58,30,5,1,0,2,0,1,0.07,1,0,0,0,0,0,Matches
1698,Antoine Mendy,sn SEN,DF,Nice,fr Ligue 1,20-342,2004,7.7,12,1.57,10,0,1,0,1,0,2,0.26,2,0,0,0,0,0,Matches
1699,Ferland Mendy,fr FRA,DF,Real Madrid,es La Liga,29-330,1995,11.2,5,0.45,4,0,0,0,0,1,1,0.09,1,0,0,0,0,0,Matches
1700,Nampalys Mendy,sn SEN,MF,Lens,fr Ligue 1,32-315,1992,3.5,6,1.69,4,0,0,0,1,1,1,0.28,0,0,0,0,0,1,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
1701,Gideon Mensah,gh GHA,DF,Auxerre,fr Ligue 1,26-290,1998,23.2,48,2.07,44,2,0,0,0,2,5,0.22,5,0,0,0,0,0,Matches
1702,Alex Meret,it ITA,GK,Napoli,it Serie A,28-043,1997,30.4,2,0.07,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1703,Mikel Merino,es ESP,"MF,FW",Arsenal,eng Premier League,28-316,1996,15.8,39,2.48,33,0,0,5,1,0,4,0.25,3,0,0,1,0,0,Matches
1704,Quentin Merlin,fr FRA,DF,Marseille,fr Ligue 1,22-353,2002,16.7,57,3.41,41,9,1,5,1,0,8,0.48,6,0,0,2,0,0,Matches
1705,Víctor Meseguer,es ESP,MF,Valladolid,es La Liga,25-329,1999,4.6,8,1.72,5,0,0,2,1,0,1,0.22,1,0,0,0,0,0,Matches
1706,Rafik Messali,fr FRA,DF,Toulouse,fr Ligue 1,22-006,2003,4.9,15,3.09,15,0,0,0,0,0,2,0.41,2,0,0,0,0,0,Matches
1707,Junior Messias,br BRA,"MF,FW",Genoa,it Serie A,33-356,1991,7.1,18,2.53,9,0,3,2,4,0,2,0.28,1,0,0,1,0,0,Matches
1708,Connor Metcalfe,au AUS,"MF,FW",St. Pauli,de Bundesliga,25-180,1999,3.9,6,1.53,2,2,0,0,2,0,0,0.00,0,0,0,0,0,0,Matches
1709,Karol Mets,ee EST,DF,St. Pauli,de Bundesliga,31-353,1993,10.0,9,0.90,8,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1710,Thomas Meunier,be BEL,DF,Lille,fr Ligue 1,33-234,1991,18.4,28,1.52,25,0,1,2,0,0,5,0.27,3,0,1,1,0,0,Matches
1711,Alexander Meyer,de GER,GK,Dortmund,de Bundesliga,34-021,1991,2.0,1,0.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1712,Shumaira Mheuka,eng ENG,MF,Chelsea,eng Premier League,17-196,2007,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1713,Lucas Michal,fr FRA,"FW,MF",Monaco,fr Ligue 1,19-317,2005,1.1,7,6.30,6,0,0,0,0,1,1,0.90,1,0,0,0,0,0,Matches
1714,Florian Micheler,at AUT,MF,Hoffenheim,de Bundesliga,19-352,2005,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1715,Miguel,es ESP,FW,Leganés,es La Liga,25-243,1999,18.6,28,1.50,13,0,2,5,6,2,6,0.32,5,0,1,0,0,0,Matches
1716,Valentin Mihaila,ro ROU,"FW,MF",Parma,it Serie A,25-091,2000,14.3,48,3.36,34,5,3,3,3,0,5,0.35,3,2,0,0,0,0,Matches
1717,Georges Mikautadze,ge GEO,FW,Lyon,fr Ligue 1,24-185,2000,14.8,47,3.18,37,0,3,4,3,0,12,0.81,8,0,2,0,2,0,Matches
1718,Igor Miladinović,rs SRB,"FW,MF",Saint-Étienne,fr Ligue 1,21-330,2003,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1719,Nikola Milenković,rs SRB,DF,Nott'ham Forest,eng Premier League,27-204,1997,33.0,18,0.55,14,0,0,3,0,1,3,0.09,3,0,0,0,0,0,Matches
1720,Lewis Miley,eng ENG,MF,Newcastle Utd,eng Premier League,19-003,2006,2.8,3,1.08,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
1721,Vanja Milinković-Savić,rs SRB,GK,Torino,it Serie A,28-073,1997,34.0,9,0.26,7,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1722,Éder Militão,br BRA,DF,Real Madrid,es La Liga,27-106,1998,10.4,12,1.15,9,0,0,2,0,1,1,0.10,1,0,0,0,0,0,Matches
1723,Luis Milla,es ESP,MF,Getafe,es La Liga,30-209,1994,28.9,125,4.32,71,40,4,4,5,1,6,0.21,3,3,0,0,0,0,Matches
1724,Pere Milla,es ESP,"MF,FW",Espanyol,es La Liga,32-223,1992,3.5,7,2.00,6,0,0,1,0,0,1,0.29,1,0,0,0,0,0,Matches
1725,Enzo Millot,fr FRA,"MF,FW",Stuttgart,de Bundesliga,22-291,2002,19.1,62,3.25,45,2,5,7,3,0,9,0.47,7,0,1,1,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
1726,James Milner,eng ENG,MF,Brighton,eng Premier League,39-120,1986,1.9,8,4.26,5,2,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
1727,Kim Min-jae,kr KOR,DF,Bayern Munich,de Bundesliga,28-170,1996,25.4,26,1.03,24,0,0,0,1,1,2,0.08,2,0,0,0,0,0,Matches
1728,Yerry Mina,co COL,DF,Cagliari,it Serie A,30-223,1994,26.5,24,0.90,21,0,0,3,0,0,2,0.08,1,0,0,1,0,0,Matches
1729,Takumi Minamino,jp JPN,"MF,FW",Monaco,fr Ligue 1,30-108,1995,22.9,78,3.40,66,0,6,5,0,1,7,0.31,5,0,1,1,0,0,Matches
1730,Lucas Mincarelli,fr FRA,DF,Montpellier,fr Ligue 1,21-119,2004,4.9,5,1.01,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1731,Tyrone Mings,eng ENG,DF,Aston Villa,eng Premier League,32-052,1993,11.7,17,1.45,14,0,0,1,1,1,2,0.17,1,0,0,1,0,0,Matches
1732,Óscar Mingueza,es ESP,"MF,DF",Celta Vigo,es La Liga,25-356,1999,25.6,76,2.97,61,6,2,3,2,2,14,0.55,10,1,2,0,1,0,Matches
1733,Kim Minsu,kr KOR,"MF,FW",Girona,es La Liga,19-105,2006,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1734,Yankuba Minteh,gm GAM,"FW,MF",Brighton,eng Premier League,20-286,2004,16.6,52,3.13,31,8,10,1,1,1,10,0.60,5,0,4,1,0,0,Matches
1735,Bojan Miovski,mk MKD,FW,Girona,es La Liga,25-314,1999,9.4,9,0.96,3,0,1,2,2,1,4,0.42,2,0,0,1,1,0,Matches
1736,Rafa Mir,es ESP,"FW,MF",Valencia,es La Liga,27-320,1997,6.6,8,1.21,5,0,0,3,0,0,4,0.60,2,0,0,2,0,0,Matches
1737,Juan Miranda,es ESP,DF,Bologna,it Serie A,25-105,2000,23.6,91,3.86,54,30,1,4,1,1,13,0.55,11,2,0,0,0,0,Matches
1738,Fabio Miretti,it ITA,"MF,FW",Genoa,it Serie A,21-274,2003,18.6,53,2.84,29,11,4,5,4,0,6,0.32,4,2,0,0,0,0,Matches
1739,Tyrick Mitchell,eng ENG,DF,Crystal Palace,eng Premier League,25-245,1999,31.7,66,2.08,61,1,0,3,1,0,5,0.16,5,0,0,0,0,0,Matches
1740,Kaoru Mitoma,jp JPN,"FW,MF",Brighton,eng Premier League,27-349,1997,28.0,83,2.96,69,0,6,3,4,1,8,0.29,7,0,0,0,1,0,Matches
1741,Maximilian Mittelstädt,de GER,DF,Stuttgart,de Bundesliga,28-047,1997,25.7,85,3.31,76,6,2,0,0,1,12,0.47,12,0,0,0,0,0,Matches
1742,Koji Miyoshi,jp JPN,"FW,MF",Bochum,de Bundesliga,28-039,1997,5.0,9,1.80,7,0,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1743,Henrikh Mkhitaryan,am ARM,MF,Inter,it Serie A,36-103,1989,25.6,100,3.90,95,2,2,0,1,0,12,0.47,11,0,0,0,1,0,Matches
1744,Jakub Moder,pl POL,MF,Brighton,eng Premier League,26-027,1999,0.1,4,32.73,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1745,Rui Modesto,ao ANG,"DF,MF",Udinese,it Serie A,25-209,1999,5.4,16,2.96,15,1,0,0,0,0,2,0.37,2,0,0,0,0,0,Matches
1746,Luka Modrić,hr CRO,MF,Real Madrid,es La Liga,39-237,1985,16.7,96,5.76,63,30,0,2,0,1,12,0.72,9,3,0,0,0,0,Matches
1747,Max Moerstedt,de GER,FW,Hoffenheim,de Bundesliga,,,5.0,16,3.18,11,0,1,1,3,0,0,0.00,0,0,0,0,0,0,Matches
1748,Terem Moffi,ng NGA,FW,Nice,fr Ligue 1,25-344,1999,0.5,1,1.96,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1749,Mostafa Mohamed,eg EGY,FW,Nantes,fr Ligue 1,27-157,1997,12.6,16,1.27,8,0,4,3,1,0,2,0.16,0,0,1,0,1,0,Matches
1750,Johan Mojica,co COL,DF,Mallorca,es La Liga,32-256,1992,27.3,74,2.71,60,5,4,3,2,0,5,0.18,5,0,0,0,0,0,Matches
