Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 30_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
549,Rubio Rubin,gt GUA,"FW,MF",Querétaro,29-065,1996,4.7,114,2,9,59,47,16,114,2,0,0.0,2,100.0,69,347,158,4,4,0,9,5,88,20,Matches
550,Brian Rubio,mx MEX,FW,Querétaro,28-177,1996,3.3,117,8,21,56,42,4,117,7,2,28.6,5,71.4,58,320,119,2,2,0,13,4,70,11,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
551,Brian Rubio,mx MEX,FW,Mazatlán,28-177,1996,9.6,413,4,21,181,212,57,413,17,8,47.1,9,52.9,250,1349,440,15,12,7,39,14,307,83,Matches
552,Ronaldo Rubio,mx MEX,MF,Santos,21-097,2004,0.2,11,0,0,3,8,3,11,1,0,0.0,1,100.0,3,11,2,0,0,0,1,0,5,1,Matches
553,Marcel Ruiz,mx MEX,MF,Toluca,24-191,2000,30.5,2066,64,441,1281,360,68,2066,29,16,55.2,13,44.8,1250,5706,2822,52,45,7,38,29,1495,77,Matches
554,Franco Russo,ar ARG,DF,Querétaro,30-192,1994,26.5,1525,269,919,568,56,21,1525,22,13,59.1,8,36.4,754,4121,2182,11,9,1,19,8,841,10,Matches
555,Jorge Ruvalcaba,mx MEX,"MF,FW",UNAM,23-286,2001,16.0,639,3,62,244,348,66,639,40,18,45.0,22,55.0,402,2874,1446,48,38,24,46,19,451,137,Matches
556,Ángel Saavedra,mx MEX,"FW,DF",Mazatlán,21-326,2003,0.4,36,0,8,13,16,1,36,3,2,66.7,1,33.3,19,165,22,0,2,0,2,2,23,5,Matches
557,Javier Salas,mx MEX,"MF,FW",FC Juárez,31-258,1993,0.0,3,0,1,2,0,0,3,0,0,,0,,1,0,0,0,0,0,0,0,3,0,Matches
558,Patricio Salas,mx MEX,FW,América,21-077,2004,1.8,72,1,4,46,23,5,72,7,6,85.7,1,14.3,52,239,139,2,0,0,5,4,51,12,Matches
559,Carlos Salcedo,mx MEX,DF,FC Juárez,31-218,1993,12.4,749,150,455,259,37,10,749,2,1,50.0,1,50.0,441,1991,1055,2,3,0,4,2,481,7,Matches
560,Sebastien Salles-Lamonge,fr FRA,"MF,FW",Atlético,29-097,1996,28.7,1804,24,249,955,618,38,1800,51,31,60.8,20,39.2,1098,5304,2085,51,46,8,57,38,1389,139,Matches
561,Juan Sanabria,uy URU,"DF,MF",Atlético,25-037,2000,32.1,2265,80,519,1011,751,73,2265,53,21,39.6,31,58.5,1081,5424,2869,83,52,20,46,18,1438,264,Matches
562,Andrés Sánchez,mx MEX,GK,Atlético,27-214,1997,29.2,1228,1071,1216,12,0,0,1228,0,0,,0,,598,2668,1299,0,0,0,0,0,572,0,Matches
563,Carlos Sánchez,mx MEX,DF,Pachuca,23-022,2002,12.3,917,33,240,482,203,21,917,37,19,51.4,14,37.8,507,3046,1690,38,30,8,23,9,544,47,Matches
564,Diego Sánchez,mx MEX,FW,UANL,20-023,2005,2.5,111,2,16,36,59,6,111,7,2,28.6,5,71.4,79,452,207,8,5,3,5,5,85,29,Matches
565,Erick Sánchez,mx MEX,"MF,FW",América,25-220,1999,23.1,1346,35,229,722,403,72,1346,42,12,28.6,28,66.7,794,3775,1993,56,36,13,43,26,980,95,Matches
566,Jesús Sánchez García,mx MEX,DF,Guadalajara,35-247,1989,0.2,25,0,3,15,7,0,25,0,0,,0,,18,67,50,0,3,0,0,0,20,1,Matches
567,Luis Sánchez,mx MEX,DF,Mazatlán,25-002,2000,20.6,955,107,489,424,47,20,955,1,1,100.0,0,0.0,491,2521,1424,14,6,0,10,7,589,5,Matches
568,Richard Sánchez,py PAR,MF,América,29-037,1996,9.0,798,15,159,499,148,5,798,11,3,27.3,7,63.6,521,2716,1415,30,10,0,11,1,610,14,Matches
569,Raúl Sandoval,mx MEX,"DF,MF",Necaxa,25-107,2000,3.7,176,13,43,52,82,10,176,11,3,27.3,8,72.7,86,526,217,9,4,0,10,6,96,41,Matches
570,Anderson Santamaría,pe PER,DF,Santos,33-115,1992,20.1,1131,248,738,374,26,6,1131,12,8,66.7,3,25.0,600,2254,1187,5,6,0,16,3,672,6,Matches
571,José Santiago Hernández,mx MEX,GK,Atlas,28-004,1997,3.0,82,70,82,0,0,0,82,0,0,,0,,46,156,95,0,0,0,0,0,49,0,Matches
572,Emilio Santillán,mx MEX,DF,Santos,21-239,2003,0.8,56,4,27,22,7,1,56,1,0,0.0,1,100.0,22,60,22,2,1,0,0,0,27,5,Matches
573,Samir Santos,br BRA,DF,Mazatlán,30-151,1994,5.7,298,54,183,107,10,5,298,3,2,66.7,1,33.3,140,848,455,4,4,0,5,1,157,2,Matches
574,Sebastian Santos,mx MEX,DF,León,22-104,2003,17.3,983,45,344,411,235,22,983,32,12,37.5,20,62.5,438,2350,1134,25,14,6,27,17,514,70,Matches
575,Francisco Sebastián Córdova,mx MEX,"FW,MF",UANL,27-327,1997,15.9,835,9,63,335,453,64,835,47,19,40.4,27,57.4,471,2381,928,28,24,8,65,38,570,147,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
576,Ángel Sepúlveda,mx MEX,FW,Cruz Azul,34-079,1991,16.9,495,14,22,183,292,108,494,21,7,33.3,14,66.7,308,1080,299,6,11,6,65,19,402,136,Matches
577,Gilberto Sepúlveda,mx MEX,DF,Guadalajara,26-090,1999,24.8,1419,153,778,617,32,11,1419,3,1,33.3,2,66.7,850,4574,2546,11,8,0,14,5,937,3,Matches
578,Leonardo Sepulveda,us USA,"FW,DF",Guadalajara,23-321,2001,0.2,21,2,8,13,0,0,21,0,0,,0,,10,38,6,0,0,0,1,0,9,0,Matches
579,Jesús Serrato,mx MEX,MF,Atlas,19-135,2005,4.0,148,0,21,82,48,1,148,12,2,16.7,10,83.3,88,565,220,7,9,1,15,3,92,8,Matches
580,Yehoshua Shtrimling,il ISR,DF,América,22-047,2003,1.0,22,5,14,8,0,0,22,0,0,,0,,8,65,0,0,0,0,0,0,11,0,Matches
581,Jordan Sierra,ec ECU,MF,Mazatlán,28-012,1997,22.3,568,20,95,371,115,15,568,20,6,30.0,12,60.0,356,1774,806,19,15,3,10,8,383,31,Matches
582,Juan Sigala,mx MEX,FW,Pachuca,18-029,2007,3.5,148,2,14,66,72,5,148,3,1,33.3,2,66.7,94,562,240,6,0,1,8,5,110,34,Matches
583,Nathan Silva,br BRA,DF,UNAM,27-364,1997,26.7,1639,188,785,803,59,16,1637,8,3,37.5,5,62.5,905,4331,2665,28,16,2,14,3,1057,12,Matches
584,Carlo Soldati,mx MEX,DF,Querétaro,19-303,2005,0.1,10,2,4,6,0,0,10,0,0,,0,,6,26,8,0,0,0,0,0,6,0,Matches
585,Ramiro Sordo,ar ARG,"FW,MF",Santos,24-310,2000,23.1,989,14,135,466,416,40,989,76,37,48.7,33,43.4,659,4891,2288,75,53,13,48,28,713,175,Matches
586,Samuel Sosa,ve VEN,FW,Querétaro,25-139,1999,7.1,189,0,8,81,104,26,189,17,11,64.7,6,35.3,112,567,194,6,6,5,24,14,132,24,Matches
587,Leonardo Suárez,ar ARG,"FW,MF",UNAM,29-036,1996,7.8,436,2,33,231,173,18,436,13,6,46.2,6,46.2,265,1272,514,13,8,9,18,6,323,48,Matches
588,Alessandro Tagle,mx MEX,DF,Monterrey,19-310,2005,0.7,19,2,4,8,7,2,19,0,0,,0,,7,67,7,0,0,0,0,0,9,3,Matches
589,Fernando Tapia,mx MEX,GK,UANL,23-322,2001,3.0,119,98,118,1,0,0,119,0,0,,0,,49,175,75,0,0,0,1,0,45,0,Matches
590,Miguel Tapias,mx MEX,DF,Guadalajara,28-116,1997,8.9,510,63,260,228,25,4,510,4,3,75.0,1,25.0,254,1515,973,5,8,0,2,2,288,2,Matches
591,Juan Tejeda,mx MEX,DF,Santos,21-052,2004,0.0,1,0,1,0,0,0,1,0,0,,0,,1,11,0,0,0,0,0,0,1,0,Matches
592,Eduardo Tercero,mx MEX,DF,UANL,28-364,1996,0.4,11,2,7,4,0,0,11,0,0,,0,,2,2,0,0,0,0,1,0,3,0,Matches
593,Iván Tona,mx MEX,MF,Tijuana,25-034,2000,21.0,1677,23,307,1023,370,18,1677,30,17,56.7,13,43.3,1131,5271,2184,33,44,2,34,38,1277,60,Matches
594,Alan Torres,mx MEX,MF,Mazatlán,25-075,2000,12.4,797,22,206,484,111,8,797,3,3,100.0,0,0.0,460,2095,1074,12,11,1,9,6,552,10,Matches
595,Dylan Torres,mx MEX,MF,Puebla,21-091,2004,0.1,6,0,1,2,4,0,6,0,0,,0,,2,12,3,0,0,0,2,1,3,0,Matches
596,Jairo Torres,mx MEX,"MF,FW",FC Juárez,24-304,2000,28.3,1170,15,143,559,489,86,1170,129,42,32.6,81,62.8,766,5254,2670,103,68,35,78,46,863,194,Matches
597,Óliver Torres,es ESP,"MF,FW",Monterrey,30-176,1994,20.1,1416,15,169,794,463,42,1416,27,15,55.6,12,44.4,848,3457,1565,38,32,8,34,14,1035,134,Matches
598,Román Torres,mx MEX,"DF,MF",Atlético,20-134,2004,11.7,747,24,222,311,221,19,747,17,9,52.9,8,47.1,384,2138,1026,23,20,5,16,4,473,66,Matches
599,Román Torres,mx MEX,"DF,FW",Necaxa,20-134,2004,0.1,7,0,2,3,2,0,7,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
600,Santiago Trigos,mx MEX,MF,UNAM,23-103,2002,8.5,526,15,112,374,42,4,526,15,5,33.3,8,53.3,265,1263,508,8,5,1,11,9,357,11,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
601,Ezequiel Unsain,ar ARG,GK,Necaxa,30-057,1995,34.0,1228,958,1211,16,2,1,1228,4,4,100.0,0,0.0,658,3527,2206,0,0,0,2,1,517,1,Matches
602,Héctor Uribe,mx MEX,FW,León,20-335,2004,0.5,32,0,0,9,23,1,32,3,1,33.3,2,66.7,17,139,70,2,0,1,3,1,18,8,Matches
603,Diego Valdés,cl CHI,"MF,FW",América,31-095,1994,10.4,744,5,44,359,350,47,744,24,13,54.2,11,45.8,448,2557,1227,38,24,8,24,21,565,71,Matches
604,Christian Valdivia,mx MEX,DF,Cruz Azul,19-227,2005,0.2,9,0,2,6,1,0,9,0,0,,0,,9,33,12,0,0,0,1,3,9,1,Matches
605,Aldieri Valenzuela,mx MEX,"FW,MF",Tijuana,22-070,2003,0.4,14,1,2,9,3,0,14,0,0,,0,,8,78,32,0,0,0,0,1,8,1,Matches
606,Francisco Valenzuela,mx MEX,MF,Monterrey,18-022,2007,0.5,15,0,3,6,7,1,15,1,1,100.0,0,0.0,7,106,68,3,4,0,0,1,11,2,Matches
607,Diego Valoyes,co COL,"FW,MF",FC Juárez,28-225,1996,7.0,285,5,40,118,136,34,285,24,9,37.5,14,58.3,174,1270,565,26,16,11,29,15,209,56,Matches
608,Camilo Vargas,co COL,GK,Atlas,36-057,1989,31.0,1190,977,1182,8,0,0,1190,1,1,100.0,0,0.0,623,2909,1770,0,0,0,2,0,522,0,Matches
609,William Vargas,ec ECU,DF,Mazatlán,27-327,1997,1.8,88,9,25,38,26,1,88,3,1,33.3,1,33.3,36,150,52,1,1,0,3,2,42,12,Matches
610,Brandon Vazquez,us USA,"FW,MF",Monterrey,26-203,1998,6.2,177,5,13,67,100,30,176,12,7,58.3,5,41.7,111,626,249,10,9,4,20,8,135,31,Matches
611,Brayton Vázquez,mx MEX,DF,Querétaro,27-000,1998,3.3,160,18,83,73,8,0,160,1,1,100.0,0,0.0,66,343,176,3,4,0,2,2,84,3,Matches
612,Miguel Vázquez,mx MEX,DF,América,21-087,2004,9.8,669,76,375,271,23,8,669,0,0,,0,,421,1862,981,1,4,0,3,0,482,3,Matches
613,Alexis Vega,mx MEX,"FW,MF",Toluca,27-161,1997,27.9,1687,10,120,790,811,68,1685,92,45,48.9,46,50.0,1078,6780,3169,96,95,23,74,47,1260,173,Matches
614,Jesús Vega,mx MEX,"FW,DF",Tijuana,25-048,2000,7.7,348,15,110,131,112,9,348,16,10,62.5,6,37.5,176,955,449,14,8,3,9,1,192,39,Matches
615,Sebastián Vegas,cl CHI,DF,Monterrey,28-152,1996,7.0,445,37,178,216,54,1,445,1,0,0.0,1,100.0,246,1124,460,8,4,0,3,5,279,16,Matches
616,Christo Vela,mx MEX,"MF,FW",América,20-279,2004,0.9,37,1,4,20,14,1,37,1,1,100.0,0,0.0,23,149,62,2,0,1,4,1,23,4,Matches
617,Kevin Velasco,co COL,"MF,DF",Puebla,28-005,1997,3.7,164,3,26,67,74,5,164,12,6,50.0,6,50.0,90,662,340,12,10,3,9,4,97,20,Matches
618,Jesús Venegas,mx MEX,"MF,FW",FC Juárez,30-036,1995,4.2,153,8,42,83,29,4,153,4,3,75.0,1,25.0,78,313,98,1,1,0,6,0,86,8,Matches
619,Sebastián Venegas,mx MEX,MF,UNAM,20-089,2005,0.5,13,1,2,6,5,0,13,0,0,,0,,4,20,16,0,1,0,0,0,8,1,Matches
620,Patrick Villa,mx MEX,DF,América,21-145,2003,0.1,3,0,0,3,0,0,3,0,0,,0,,1,2,2,0,0,0,0,0,3,0,Matches
621,Jonatan Villal,us USA,"FW,MF",Atlético,20-119,2005,0.6,51,0,4,16,32,2,51,4,1,25.0,3,75.0,30,191,143,6,5,2,2,1,39,13,Matches
622,Fran Villalba,es ESP,"MF,FW",Santos,26-359,1998,14.3,630,10,70,361,205,11,630,22,12,54.5,10,45.5,424,2380,1049,27,22,0,14,13,479,52,Matches
623,Dieter Villalpando,mx MEX,"MF,FW",FC Juárez,33-274,1991,21.6,1126,8,119,653,374,29,1126,47,23,48.9,21,44.7,747,4317,1906,44,57,6,38,25,869,105,Matches
624,Isaías Violante,mx MEX,"FW,MF",Toluca,21-197,2003,13.5,552,14,88,247,229,48,552,25,13,52.0,12,48.0,337,2357,1196,49,24,24,23,9,392,82,Matches
625,Vitinho,br BRA,"FW,MF",Atlético,24-012,2001,18.8,812,3,49,348,432,67,812,76,28,36.8,46,60.5,508,3412,1760,61,46,31,64,32,608,121,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
626,Tiago Volpi,br BRA,GK,Toluca,34-137,1990,19.0,826,671,812,14,0,0,826,0,0,,0,,456,2300,1227,0,0,0,2,0,381,0,Matches
627,Facundo Waller,uy URU,MF,Puebla,28-026,1997,17.5,973,35,203,500,290,23,973,39,19,48.7,18,46.2,490,2772,1163,32,25,3,34,26,557,58,Matches
628,Teun Wilke,mx MEX,FW,Guadalajara,23-052,2002,6.0,153,5,8,62,85,33,153,5,1,20.0,4,80.0,69,337,138,4,5,3,11,6,104,28,Matches
629,Édgar Yoel Bárcenas,pa PAN,"MF,FW",Mazatlán,31-194,1993,22.3,1316,27,164,630,542,48,1316,52,26,50.0,26,50.0,737,4455,2379,78,54,19,47,33,835,135,Matches
630,Ángel Zaldívar,mx MEX,FW,FC Juárez,31-086,1994,12.7,344,7,22,197,126,42,344,14,2,14.3,12,85.7,171,573,160,2,5,2,43,18,226,42,Matches
631,Edgar Zaldívar,mx MEX,DF,Atlas,28-200,1996,11.1,627,29,178,326,129,10,627,7,2,28.6,5,71.4,295,1316,610,9,4,2,16,6,345,34,Matches
632,Saúl Zamora,mx MEX,DF,Guadalajara,22-040,2003,0.1,4,0,0,4,0,0,4,0,0,,0,,3,10,8,0,0,0,0,0,4,0,Matches
633,Ángel Zapata,mx MEX,"MF,FW",Querétaro,24-091,2001,0.0,3,1,3,0,0,0,3,0,0,,0,,3,26,2,0,0,0,1,0,3,0,Matches
634,Alejandro Zendejas,us USA,"FW,MF",América,27-087,1998,21.8,1374,9,95,741,550,81,1374,52,27,51.9,25,48.1,918,5154,2585,76,43,15,52,31,1073,163,Matches
635,José Zúñiga,co COL,"FW,MF",Tijuana,30-296,1994,23.4,747,13,52,300,406,120,745,51,29,56.9,20,39.2,462,2396,912,30,25,21,66,47,554,150,Matches
636,Uroš Đurđević,me MNE,FW,Atlas,31-064,1994,18.5,499,8,15,210,277,91,495,33,10,30.3,23,69.7,294,1488,495,22,14,10,62,23,367,110,Matches
