Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 23_level_0,Unnamed: 24_level_0,Expected,Expected,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0,Unnamed: 31_level_0,Unnamed: 32_level_0
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
2556,Cheikh Tidiane Niasse,sn SEN,MF,Hellas Verona,it Serie A,25-105,2000,7.4,168,205,82.0,2785,473,79,96,82.3,66,78,84.6,16,20,80.0,0,0.0,0.2,0.0,2,16,1,0,21,Matches
2557,Youri Tielemans,be BEL,MF,Aston Villa,eng Premier League,27-362,1997,33.3,1679,2044,82.1,28817,10189,779,868,89.7,732,838,87.4,139,257,54.1,7,6.9,5.6,+0.1,59,228,37,4,234,Matches
2558,Kieran Tierney,sct SCO,"DF,FW",Arsenal,eng Premier League,27-333,1997,2.0,96,117,82.1,1508,461,52,55,94.5,36,46,78.3,6,11,54.5,0,0.9,0.5,-0.9,7,7,5,2,12,Matches
2559,Phillip Tietz,de GER,FW,Augsburg,de Bundesliga,27-299,1997,17.1,270,434,62.2,3610,631,164,235,69.8,81,121,66.9,6,15,40.0,2,1.1,1.3,+0.9,19,17,9,1,28,Matches
2560,Jurriën Timber,nl NED,DF,Arsenal,eng Premier League,23-321,2001,26.9,1194,1395,85.6,17327,4642,674,741,91.0,472,549,86.0,27,51,52.9,3,0.8,1.3,+2.2,17,107,17,2,146,Matches
2561,Jean-Clair Todibo,fr FRA,DF,West Ham,eng Premier League,25-125,1999,16.5,761,866,87.9,13519,4693,277,297,93.3,441,465,94.8,39,86,45.3,0,0.0,0.1,0.0,2,40,1,0,28,Matches
2562,Harry Toffolo,eng ENG,DF,Nott'ham Forest,eng Premier League,29-258,1995,1.5,47,67,70.1,653,304,30,32,93.8,15,24,62.5,1,7,14.3,0,0.0,0.0,0.0,0,1,0,0,2,Matches
2563,Umut Tohumcu,de GER,"MF,FW",Hoffenheim,de Bundesliga,20-266,2004,4.0,105,126,83.3,1507,382,56,63,88.9,40,46,87.0,5,10,50.0,1,0.4,0.3,+0.6,3,8,0,0,13,Matches
2564,Corentin Tolisso,fr FRA,MF,Lyon,fr Ligue 1,30-274,1994,24.8,1288,1519,84.8,19684,5678,710,789,90.0,459,515,89.1,77,122,63.1,4,4.9,4.7,-0.9,31,134,35,4,155,Matches
2565,John Tolkin,us USA,"DF,MF",Holstein Kiel,de Bundesliga,22-277,2002,5.4,167,248,67.3,3000,1275,78,90,86.7,69,98,70.4,17,50,34.0,2,0.7,0.9,+1.3,11,11,4,0,12,Matches
2566,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,34-206,1990,4.7,243,274,88.7,3928,1207,116,123,94.3,115,122,94.3,10,20,50.0,0,0.2,0.5,-0.2,3,18,5,0,24,Matches
2567,Raúl de Tomás,es ESP,"DF,FW",Rayo Vallecano,es La Liga,30-199,1994,0.2,5,6,83.3,50,0,4,4,100.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2568,Tiago Tomás,pt POR,"FW,MF",Wolfsburg,de Bundesliga,22-322,2002,20.9,328,474,69.2,4951,1432,180,235,76.6,117,164,71.3,20,38,52.6,1,2.6,1.5,-1.6,20,33,13,3,49,Matches
2569,Takehiro Tomiyasu,jp JPN,DF,Arsenal,eng Premier League,26-180,1998,0.1,3,4,75.0,42,10,1,1,100.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
2570,Fikayo Tomori,eng ENG,DF,Milan,it Serie A,27-136,1997,14.7,831,900,92.3,14622,5697,336,350,96.0,449,473,94.9,41,64,64.1,1,0.6,0.5,+0.4,6,49,4,2,55,Matches
2571,Sandro Tonali,it ITA,MF,Newcastle Utd,eng Premier League,24-361,2000,25.2,1090,1303,83.7,17149,4348,578,644,89.8,401,461,87.0,72,118,61.0,2,1.4,1.9,+0.6,20,87,25,4,113,Matches
2572,Pablo Torre,es ESP,"MF,FW",Barcelona,es La Liga,22-031,2003,3.4,180,220,81.8,2702,678,96,108,88.9,65,73,89.0,11,21,52.4,1,0.8,1.3,+0.2,8,13,4,1,17,Matches
2573,David Torres,es ESP,DF,Valladolid,es La Liga,22-060,2003,15.4,589,714,82.5,11231,4594,193,205,94.1,335,373,89.8,59,115,51.3,0,0.0,0.1,0.0,1,27,1,1,37,Matches
2574,Ferrán Torres,es ESP,"FW,MF",Barcelona,es La Liga,25-064,2000,11.3,249,337,73.9,3232,754,153,181,84.5,68,87,78.2,11,30,36.7,3,2.0,1.8,+1.0,16,17,18,2,35,Matches
2575,Pau Torres,es ESP,DF,Aston Villa,eng Premier League,28-108,1997,20.2,1079,1217,88.7,18849,7175,461,486,94.9,535,573,93.4,69,130,53.1,0,0.1,0.4,-0.1,2,96,7,0,77,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
2576,Lucas Torró,es ESP,MF,Osasuna,es La Liga,30-289,1994,29.4,966,1271,76.0,16507,4751,454,575,79.0,398,484,82.2,86,152,56.6,0,0.9,1.6,-0.9,9,109,4,0,103,Matches
2577,Lorenzo Tosto,it ITA,DF,Empoli,it Serie A,19-095,2006,0.0,4,4,100.0,72,24,0,0,,4,4,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2578,Abdoulaye Touré,gn GUI,MF,Le Havre,fr Ligue 1,31-062,1994,22.8,745,909,82.0,13675,3842,304,357,85.2,330,388,85.1,89,117,76.1,1,0.3,1.0,+0.7,6,79,9,4,93,Matches
2579,Bazoumana Touré,ci CIV,"FW,MF",Hoffenheim,de Bundesliga,19-063,2006,5.7,109,169,64.5,1697,388,58,82,70.7,30,47,63.8,11,17,64.7,3,1.9,1.5,+1.1,13,9,11,5,12,Matches
2580,Birama Touré,ml MLI,"MF,DF",Montpellier,fr Ligue 1,32-332,1992,3.3,101,123,82.1,1809,621,38,45,84.4,53,58,91.4,10,18,55.6,0,0.1,0.0,-0.1,3,4,0,0,9,Matches
2581,Ousmane Toure,fr FRA,DF,Lille,fr Ligue 1,20-075,2005,0.1,4,6,66.7,92,47,0,0,,4,6,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,2,Matches
2582,Souleymane Touré,fr FRA,DF,Udinese,it Serie A,22-037,2003,8.1,474,517,91.7,8403,2159,197,210,93.8,230,240,95.8,44,57,77.2,0,0.0,0.2,0.0,2,34,4,1,26,Matches
2583,Lucas Tousart,fr FRA,MF,Union Berlin,de Bundesliga,28-005,1997,5.9,98,150,65.3,1445,521,60,78,76.9,29,45,64.4,5,14,35.7,1,0.5,0.6,+0.5,3,6,4,0,18,Matches
2584,Conor Townsend,eng ENG,DF,Ipswich Town,eng Premier League,32-061,1993,3.7,80,127,63.0,1418,756,32,39,82.1,41,55,74.5,7,24,29.2,1,0.7,0.2,+0.3,4,7,2,2,8,Matches
2585,Adama Traoré,es ESP,"FW,MF",Fulham,eng Premier League,29-099,1996,17.7,386,536,72.0,6023,1529,214,263,81.4,130,177,73.4,27,49,55.1,6,4.7,4.4,+1.3,38,32,33,18,61,Matches
2586,Boubacar Traoré,ml MLI,MF,Wolves,eng Premier League,23-257,2001,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2587,Hamari Traoré,ml MLI,DF,Real Sociedad,es La Liga,33-097,1992,5.6,283,338,83.7,4818,1668,137,148,92.6,119,144,82.6,26,39,66.7,1,0.2,0.4,+0.8,2,13,4,1,20,Matches
2588,Omar Traoré,de GER,DF,Heidenheim,de Bundesliga,27-089,1998,27.2,899,1288,69.8,15868,6624,440,520,84.6,348,473,73.6,93,205,45.4,1,1.6,3.1,-0.6,20,100,34,14,111,Matches
2589,Kevin Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,34-300,1990,22.5,621,837,74.2,13689,9513,201,201,100.0,294,300,98.0,122,326,37.4,0,0.0,0.0,0.0,0,5,0,0,0,Matches
2590,Mark Travers,ie IRL,GK,Bournemouth,eng Premier League,25-351,1999,5.0,100,142,70.4,3469,2692,6,6,100.0,51,53,96.2,43,83,51.8,0,0.0,0.0,0.0,0,3,0,0,0,Matches
2591,Óscar Trejo,ar ARG,MF,Rayo Vallecano,es La Liga,37-008,1988,5.4,244,292,83.6,3202,737,162,177,91.5,60,75,80.0,10,20,50.0,0,0.9,0.3,-0.9,7,29,5,0,35,Matches
2592,Philipp Treu,de GER,"MF,DF",St. Pauli,de Bundesliga,24-152,2000,30.4,1170,1469,79.6,18093,5472,630,696,90.5,452,554,81.6,59,133,44.4,2,2.4,2.6,-0.4,21,59,18,8,101,Matches
2593,Ryan Trevitt,eng ENG,MF,Brentford,eng Premier League,22-053,2003,0.0,4,7,57.1,73,23,1,2,50.0,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,Matches
2594,Christopher Trimmel,at AUT,"DF,MF",Union Berlin,de Bundesliga,38-069,1987,18.3,453,740,61.2,9114,4756,170,207,82.1,198,299,66.2,79,188,42.0,3,2.1,3.2,+0.9,35,55,17,10,67,Matches
2595,Kieran Trippier,eng ENG,DF,Newcastle Utd,eng Premier League,34-227,1990,13.2,942,1147,82.1,16029,5612,460,489,94.1,387,453,85.4,75,157,47.8,3,1.3,1.4,+1.7,19,65,17,2,106,Matches
2596,Leandro Trossard,be BEL,FW,Arsenal,eng Premier League,30-151,1994,26.2,632,857,73.7,10332,2777,333,391,85.2,245,321,76.3,42,82,51.2,5,5.3,3.7,-0.3,37,41,43,9,95,Matches
2597,Adrien Truffert,fr FRA,"DF,MF",Rennes,fr Ligue 1,23-165,2001,28.6,1175,1494,78.6,18375,5633,623,695,89.6,457,577,79.2,66,135,48.9,2,3.2,4.0,-1.2,38,51,38,20,100,Matches
2598,Kostas Tsimikas,gr GRE,DF,Liverpool,eng Premier League,28-357,1996,7.4,447,534,83.7,7676,2524,214,227,94.3,182,206,88.3,42,82,51.2,1,1.8,2.0,-0.8,11,39,9,3,67,Matches
2599,Viktor Tsyhankov,ua UKR,"FW,MF",Girona,es La Liga,27-170,1997,16.6,525,699,75.1,8007,2097,299,343,87.2,151,202,74.8,44,98,44.9,4,2.5,4.0,+1.5,26,31,20,6,54,Matches
2600,Axel Tuanzebe,cd COD,DF,Ipswich Town,eng Premier League,27-171,1997,16.1,538,648,83.0,8269,3189,296,325,91.1,207,253,81.8,23,41,56.1,1,0.3,0.2,+0.7,4,50,3,0,46,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
2601,Stefano Turati,it ITA,GK,Monza,it Serie A,23-241,2001,29.7,764,1077,70.9,21304,16285,157,159,98.7,359,364,98.6,246,547,45.0,0,0.0,0.0,0.0,0,10,0,0,0,Matches
2602,Beñat Turrientes,es ESP,MF,Real Sociedad,es La Liga,23-093,2002,9.1,322,364,88.5,5535,1150,159,174,91.4,118,127,92.9,33,48,68.8,0,0.2,0.4,-0.2,3,31,2,1,36,Matches
2603,Tuta,br BRA,"DF,MF",Eint Frankfurt,de Bundesliga,25-304,1999,23.6,1186,1341,88.4,20741,7631,503,536,93.8,586,618,94.8,77,143,53.8,1,0.3,0.6,+0.7,3,71,10,0,72,Matches
2604,Chrisantus Uche,ng NGA,"FW,MF",Getafe,es La Liga,21-350,2003,24.8,351,536,65.5,4622,1113,224,299,74.9,94,144,65.3,10,28,35.7,5,2.0,2.4,+3.0,25,32,14,3,43,Matches
2605,Destiny Udogie,it ITA,DF,Tottenham,eng Premier League,22-157,2002,20.4,947,1084,87.4,13710,4612,533,584,91.3,359,397,90.4,24,30,80.0,1,1.5,1.2,-0.5,16,88,6,1,120,Matches
2606,Manuel Ugarte Ribeiro,uy URU,MF,Manchester Utd,eng Premier League,24-023,2001,18.0,715,817,87.5,11713,2488,363,407,89.2,277,297,93.3,57,77,74.0,1,1.1,0.6,-0.1,9,52,9,3,55,Matches
2607,Lesley Ugochukwu,fr FRA,MF,Southampton,eng Premier League,21-039,2004,16.9,570,671,84.9,8828,1944,277,314,88.2,248,271,91.5,22,37,59.5,1,1.0,0.6,0.0,14,52,7,1,49,Matches
2608,Lukas Ullrich,de GER,DF,Gladbach,de Bundesliga,21-049,2004,19.1,576,769,74.9,8684,2939,335,379,88.4,210,272,77.2,24,70,34.3,2,1.8,1.9,+0.2,8,22,9,6,34,Matches
2609,Sven Ulreich,de GER,GK,Bayern Munich,de Bundesliga,36-274,1988,1.0,25,30,83.3,551,414,10,10,100.0,10,10,100.0,5,10,50.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
2610,Enes Ünal,tr TUR,"FW,MF",Bournemouth,eng Premier League,27-359,1997,3.8,63,99,63.6,685,192,40,52,76.9,17,28,60.7,0,1,0.0,1,0.4,0.3,+0.6,4,4,4,0,12,Matches
2611,Deniz Undav,de GER,"FW,MF",Stuttgart,de Bundesliga,28-289,1996,17.2,361,501,72.1,5303,1459,211,261,80.8,117,157,74.5,21,39,53.8,2,2.8,3.1,-0.8,21,30,23,1,64,Matches
2612,Naci Ünüvar,nl NED,"MF,DF",Espanyol,es La Liga,21-325,2003,0.3,13,18,72.2,193,38,7,8,87.5,3,3,100.0,2,4,50.0,0,0.0,0.1,0.0,1,1,1,1,1,Matches
2613,Dayot Upamecano,fr FRA,DF,Bayern Munich,de Bundesliga,26-189,1998,19.5,1805,1923,93.9,34017,11145,602,641,93.9,1040,1075,96.7,147,177,83.1,0,0.5,1.2,-0.5,7,197,3,1,137,Matches
2614,Kacper Urbanski,pl POL,MF,Bologna,it Serie A,20-239,2004,2.7,106,126,84.1,1689,395,52,60,86.7,44,46,95.7,7,10,70.0,0,0.5,0.3,-0.5,9,14,5,1,15,Matches
2615,Kacper Urbanski,pl POL,MF,Monza,it Serie A,20-239,2004,5.6,215,249,86.3,3905,1045,95,110,86.4,88,96,91.7,26,30,86.7,0,0.1,0.3,-0.1,4,30,2,0,41,Matches
2616,Jonas Urbig,de GER,GK,Bayern Munich,de Bundesliga,21-269,2003,8.0,232,286,81.1,6043,4239,46,46,100.0,121,123,98.4,65,116,56.0,0,0.0,0.1,0.0,0,8,1,0,3,Matches
2617,Can Uzun,tr TUR,"MF,FW",Eint Frankfurt,de Bundesliga,19-174,2005,7.0,220,276,79.7,3569,1096,105,122,86.1,91,104,87.5,17,30,56.7,1,1.1,1.1,-0.1,14,23,18,4,41,Matches
2618,Josha Vagnoman,de GER,"DF,MF",Stuttgart,de Bundesliga,24-144,2000,19.2,679,849,80.0,10653,3011,355,406,87.4,258,315,81.9,47,78,60.3,1,1.5,1.8,-0.5,20,34,16,7,46,Matches
2619,Lautaro Valenti,ar ARG,DF,Parma,it Serie A,26-110,1999,16.0,635,747,85.0,12393,3839,197,213,92.5,370,394,93.9,64,124,51.6,0,0.2,0.1,-0.2,4,24,3,1,28,Matches
2620,Óscar Valentín,es ESP,MF,Rayo Vallecano,es La Liga,30-257,1994,18.6,622,753,82.6,9876,3489,314,352,89.2,261,301,86.7,37,66,56.1,0,0.8,1.1,-0.8,11,67,6,1,82,Matches
2621,Nicolás Valentini,ar ARG,DF,Hellas Verona,it Serie A,24-028,2001,9.7,262,380,68.9,5762,2857,79,95,83.2,130,153,85.0,50,113,44.2,0,0.8,0.4,-0.8,6,44,2,0,34,Matches
2622,Germán Valera,es ESP,MF,Valencia,es La Liga,23-049,2002,1.6,34,47,72.3,474,50,20,24,83.3,13,14,92.9,1,7,14.3,0,0.0,0.0,0.0,1,3,0,0,2,Matches
2623,Emanuele Valeri,it ITA,DF,Parma,it Serie A,26-148,1998,29.5,747,1104,67.7,13388,5861,322,386,83.4,331,475,69.7,73,180,40.6,6,4.6,3.4,+1.4,35,61,30,19,86,Matches
2624,Martin Valjent,sk SVK,DF,Mallorca,es La Liga,29-144,1995,26.7,978,1152,84.9,18452,7258,365,399,91.5,483,519,93.1,113,195,57.9,0,0.0,0.3,0.0,2,62,3,0,74,Matches
2625,Álex Valle,es ESP,DF,Como,it Serie A,21-009,2004,9.4,450,529,85.1,6936,2404,245,261,93.9,177,199,88.9,19,40,47.5,0,0.5,0.4,-0.5,8,34,7,3,32,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
2626,Jesús Vallejo,es ESP,DF,Real Madrid,es La Liga,28-119,1997,0.1,12,14,85.7,221,54,1,1,100.0,11,11,100.0,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2627,Mattia Valoti,it ITA,MF,Monza,it Serie A,31-240,1993,0.4,12,19,63.2,235,60,5,6,83.3,6,11,54.5,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2628,Federico Valverde,uy URU,"MF,DF",Real Madrid,es La Liga,26-286,1998,28.7,1696,1898,89.4,29944,8729,801,859,93.2,675,719,93.9,177,232,76.3,4,2.7,2.8,+1.3,34,192,27,2,189,Matches
2629,Ignace Van Der Brempt,be BEL,DF,Como,it Serie A,23-033,2002,12.1,479,592,80.9,7352,2256,255,277,92.1,193,238,81.1,19,42,45.2,1,0.5,0.4,+0.5,9,24,5,3,34,Matches
2630,Siebe Van Der Heyden,be BEL,"DF,MF",Mallorca,es La Liga,26-339,1998,1.1,65,73,89.0,1164,308,31,33,93.9,26,30,86.7,7,9,77.8,0,0.1,0.1,-0.1,1,7,1,1,5,Matches
2631,Siebe Van Der Heyden,be BEL,"DF,MF",St. Pauli,de Bundesliga,26-339,1998,9.3,358,454,78.9,6317,2148,153,172,89.0,165,191,86.4,33,63,52.4,0,0.0,0.2,0.0,2,31,6,3,27,Matches
2632,Virgil van Dijk,nl NED,DF,Liverpool,eng Premier League,33-300,1991,34.0,2446,2671,91.6,44780,17594,997,1039,96.0,1215,1273,95.4,209,308,67.9,1,0.7,0.9,+0.3,12,265,6,0,176,Matches
2633,Vanderson,br BRA,DF,Monaco,fr Ligue 1,23-317,2001,22.3,1070,1381,77.5,18272,6465,535,611,87.6,407,516,78.9,102,173,59.0,3,3.1,3.8,-0.1,23,73,29,12,101,Matches
2634,Maarten Vandevoordt,be BEL,GK,RB Leipzig,de Bundesliga,23-067,2002,4.8,138,175,78.9,3557,2188,27,27,100.0,75,75,100.0,35,71,49.3,0,0.0,0.0,0.0,0,3,0,0,4,Matches
2635,Jamie Vardy,eng ENG,FW,Leicester City,eng Premier League,38-113,1987,29.5,243,364,66.8,3497,387,134,181,74.0,80,103,77.7,13,19,68.4,3,2.9,2.5,+0.1,18,10,9,1,20,Matches
2636,Ruben Vargas,ch SUI,"FW,MF",Sevilla,es La Liga,26-272,1998,7.5,166,247,67.2,2714,696,94,113,83.2,51,74,68.9,16,39,41.0,1,0.8,0.9,+0.2,13,11,9,5,14,Matches
2637,Ruben Vargas,ch SUI,"MF,FW",Augsburg,de Bundesliga,26-272,1998,3.4,118,141,83.7,2132,400,49,54,90.7,54,67,80.6,11,14,78.6,0,0.7,1.1,-0.7,6,7,5,1,13,Matches
2638,Nikola Vasilj,ba BIH,GK,St. Pauli,de Bundesliga,29-153,1995,32.0,999,1363,73.3,25928,17896,190,191,99.5,534,540,98.9,267,621,43.0,0,0.0,0.1,0.0,1,38,2,0,0,Matches
2639,Devis Vásquez,co COL,GK,Empoli,it Serie A,26-357,1998,28.0,577,967,59.7,17470,13095,80,80,100.0,276,286,96.5,221,598,37.0,0,0.0,0.1,0.0,0,27,1,0,0,Matches
2640,Johan Vásquez,mx MEX,DF,Genoa,it Serie A,26-194,1998,31.4,1401,1649,85.0,26842,8518,433,485,89.3,840,898,93.5,114,217,52.5,0,0.3,0.4,-0.3,7,74,6,2,92,Matches
2641,Denis Vavro,sk SVK,DF,Wolfsburg,de Bundesliga,29-024,1996,25.3,1235,1423,86.8,27900,9447,295,334,88.3,715,758,94.3,222,313,70.9,0,0.2,0.5,-0.2,7,94,5,0,92,Matches
2642,José Luis García Vayá,es ESP,MF,Valencia,es La Liga,26-266,1998,17.4,883,1133,77.9,16590,5614,382,425,89.9,361,433,83.4,120,226,53.1,2,2.1,2.5,-0.1,31,150,5,3,130,Matches
2643,Robinio Vaz,fr FRA,FW,Marseille,fr Ligue 1,18-076,2007,0.8,2,8,25.0,27,0,1,4,25.0,1,1,100.0,0,1,0.0,0,0.0,0.1,0.0,0,0,0,0,0,Matches
2644,Jesus Vazquez,es ESP,DF,Valencia,es La Liga,22-122,2003,9.1,305,399,76.4,4199,1203,190,210,90.5,103,133,77.4,7,25,28.0,0,0.6,0.6,-0.6,3,16,3,2,20,Matches
2645,Lucas Vázquez,es ESP,DF,Real Madrid,es La Liga,33-307,1991,21.4,1272,1460,87.1,19462,4651,677,729,92.9,498,565,88.1,63,98,64.3,4,4.6,3.8,-0.6,31,59,25,2,92,Matches
2646,Matías Vecino,uy URU,MF,Lazio,it Serie A,33-253,1991,7.9,265,328,80.8,4543,1172,114,143,79.7,126,141,89.4,20,27,74.1,2,2.2,2.2,-0.2,9,27,3,0,24,Matches
2647,Danilo Veiga,pt POR,DF,Lecce,it Serie A,22-221,2002,3.4,85,133,63.9,1476,466,38,48,79.2,40,54,74.1,6,24,25.0,0,0.3,0.2,-0.3,6,8,5,3,9,Matches
2648,Renato Veiga,pt POR,"DF,MF",Chelsea,eng Premier League,21-279,2003,2.0,118,139,84.9,2171,435,45,51,88.2,55,61,90.2,13,21,61.9,0,0.0,0.2,0.0,0,6,1,0,7,Matches
2649,Renato Veiga,pt POR,DF,Juventus,it Serie A,21-279,2003,8.6,399,453,88.1,7963,2824,122,131,93.1,237,254,93.3,40,63,63.5,1,0.1,0.2,+0.9,2,30,2,0,33,Matches
2650,Alejo Véliz,ar ARG,FW,Espanyol,es La Liga,21-227,2003,11.2,111,168,66.1,1478,163,71,95,74.7,27,44,61.4,7,9,77.8,0,0.5,0.1,-0.5,2,8,0,0,7,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
2651,Miloš Veljković,rs SRB,DF,Werder Bremen,de Bundesliga,29-220,1995,11.4,562,648,86.7,11481,3929,181,191,94.8,296,324,91.4,79,114,69.3,1,0.2,0.6,+0.8,3,50,4,3,64,Matches
2652,Joël Veltman,nl NED,DF,Brighton,eng Premier League,33-109,1992,18.3,716,895,80.0,12082,3157,354,394,89.8,291,361,80.6,62,98,63.3,0,0.5,1.3,-0.5,6,61,8,5,79,Matches
2653,Micky van de Ven,nl NED,DF,Tottenham,eng Premier League,24-015,2001,10.6,706,776,91.0,13313,4092,210,229,91.7,444,460,96.5,45,72,62.5,2,1.2,0.7,+0.8,2,50,1,0,51,Matches
2654,Lorenzo Venturino,it ITA,"FW,MF",Genoa,it Serie A,18-316,2006,1.0,18,37,48.6,333,104,8,14,57.1,8,10,80.0,1,5,20.0,0,0.2,0.1,-0.2,2,1,3,1,5,Matches
2655,Nikolas Veratschnig,at AUT,"DF,MF",Mainz 05,de Bundesliga,22-100,2003,3.7,94,130,72.3,1469,446,40,51,78.4,43,57,75.4,6,11,54.5,0,0.2,0.3,-0.2,3,5,4,1,6,Matches
2656,Bart Verbruggen,nl NED,GK,Brighton,eng Premier League,22-259,2002,32.0,919,1178,78.0,21660,14682,264,266,99.2,434,442,98.2,216,458,47.2,1,0.0,0.0,+1.0,1,17,1,0,2,Matches
2657,Simone Verdi,it ITA,"MF,FW",Como,it Serie A,32-296,1992,1.3,31,60,51.7,576,243,16,24,66.7,10,15,66.7,5,15,33.3,0,0.5,0.6,-0.5,6,2,3,3,5,Matches
2658,Jordan Veretout,fr FRA,MF,Lyon,fr Ligue 1,32-064,1993,15.4,705,842,83.7,11768,3011,343,383,89.6,300,346,86.7,52,79,65.8,0,0.6,0.8,-0.6,12,78,11,0,87,Matches
2659,Arthur Vermeeren,be BEL,MF,RB Leipzig,de Bundesliga,20-086,2005,15.7,753,875,86.1,11707,3121,370,424,87.3,333,365,91.2,27,39,69.2,2,0.7,0.7,+1.3,10,66,4,0,67,Matches
2660,Yorbe Vertessen,be BEL,"MF,FW",Union Berlin,de Bundesliga,24-116,2001,8.0,133,201,66.2,1979,567,73,96,76.0,41,57,71.9,10,28,35.7,0,1.6,1.8,-1.6,15,6,14,2,16,Matches
2661,Mikel Vesga,es ESP,MF,Athletic Club,es La Liga,31-348,1993,9.6,380,469,81.0,6758,1959,162,182,89.0,174,210,82.9,39,61,63.9,0,0.6,0.6,-0.6,11,46,4,0,57,Matches
2662,Jannik Vestergaard,dk DEN,DF,Leicester City,eng Premier League,32-274,1992,15.5,870,959,90.7,14697,5807,397,418,95.0,416,444,93.7,48,81,59.3,0,0.1,0.1,-0.1,3,34,1,0,32,Matches
2663,Ben Viadere,fr FRA,MF,Auxerre,fr Ligue 1,19-244,2005,0.1,2,6,33.3,37,27,1,1,100.0,0,2,0.0,1,2,50.0,0,0.0,0.1,0.0,1,0,0,0,0,Matches
2664,Guglielmo Vicario,it ITA,GK,Tottenham,eng Premier League,28-209,1996,22.0,709,798,88.8,13716,8006,226,228,99.1,399,410,97.3,77,151,51.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
2665,Carlos Vicente,es ESP,"FW,MF",Alavés,es La Liga,26-011,1999,30.4,630,991,63.6,10683,3653,335,426,78.6,215,316,68.0,69,159,43.4,5,5.1,5.3,-0.1,57,34,34,28,62,Matches
2666,Pau Victor Delgado,es ESP,FW,Barcelona,es La Liga,23-159,2001,3.3,94,116,81.0,1357,212,53,59,89.8,34,43,79.1,4,5,80.0,1,0.8,0.4,+0.2,7,4,3,0,10,Matches
2667,Nacho Vidal,es ESP,DF,Osasuna,es La Liga,30-100,1995,1.4,37,49,75.5,613,304,21,23,91.3,8,11,72.7,7,11,63.6,0,0.0,0.0,0.0,0,1,0,0,1,Matches
2668,Gabriel Vidovic,hr CRO,MF,Bayern Munich,de Bundesliga,21-154,2003,0.2,6,6,100.0,85,6,4,4,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2669,Gabriel Vidovic,hr CRO,MF,Mainz 05,de Bundesliga,21-154,2003,0.0,6,6,100.0,113,0,2,2,100.0,4,4,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2670,Fran Vieites,es ESP,GK,Betis,es La Liga,25-362,1999,4.0,76,119,63.9,2047,1345,15,15,100.0,37,37,100.0,24,67,35.8,0,0.0,0.0,0.0,0,2,0,0,0,Matches
